Installment,Region,Channel,Platform,GameType,ReserveType,ReleaseYear,ReleaseMonth,RelativeWeek,Version,FinalPrice,ReservesLevel
Samurai,MEX,Retail,XBOX,NonCasual,PreOrder,2014,2,14,1,59.99000124,397
Samurai,MEX,Retail,XBOX,NonCasual,PreOrder,2014,2,15,1,59.99000124,437
Samurai,MEX,Retail,XBOX,NonCasual,PreOrder,2014,2,16,1,59.99000124,1
Samurai,ROSA,Digital,Nintendo,NonCasual,PrePurchase,2014,2,1,1,59.98999901,399
Samurai,ROSA,Digital,Nintendo,NonCasual,PreOrder,2014,2,2,1,59.98999901,105
Samurai,ROSA,Digital,Nintendo,NonCasual,PrePurchase,2014,2,24,1,59.98999901,7
Samurai,ROSA,Digital,Nintendo,NonCasual,PreOrder,2014,2,25,1,59.98999901,26
Samurai,ROSA,Digital,Nintendo,NonCasual,PrePurchase,2014,2,28,1,59.98999901,12
Samurai,ROSA,Digital,Nintendo,NonCasual,PrePurchase,2014,2,29,1,59.98999901,8
Samurai,ROSA,Digital,Nintendo,NonCasual,PreOrder,2014,2,31,1,59.98999901,4
Samurai,ROSA,Digital,Nintendo,NonCasual,PrePurchase,2014,2,31,1,59.98999901,7
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,0,1,59.98999901,147
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,0,1,59.98999901,198
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,1,1,59.98999901,361
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,1,1,59.98999901,129
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,2,1,59.98999901,88
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,3,1,59.98999901,64
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,3,1,59.98999901,45
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,4,1,59.98999901,2
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,4,1,59.98999901,96
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,5,1,59.98999901,53
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,6,1,59.98999901,15
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,7,1,59.98999901,58
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,8,1,59.98999901,52
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,8,1,59.98999901,129
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,9,1,59.98999901,24
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,10,1,59.98999901,51
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,11,1,59.98999901,43
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,11,1,59.98999901,23
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,12,1,59.98999901,10
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,12,1,59.98999901,61
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,13,1,59.98999901,7
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,13,1,59.98999901,22
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,14,1,59.98999901,2
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,14,1,59.98999901,42
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,15,1,59.98999901,4
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,15,1,59.98999901,28
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,16,1,59.98999901,2
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,16,1,59.98999901,41
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,17,1,59.98999901,2
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,17,1,59.98999901,42
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,18,1,59.98999901,35
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,19,1,59.98999901,7
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,19,1,59.98999901,7
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,20,1,59.98999901,30
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,20,1,59.98999901,6
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,21,1,59.98999901,7
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,21,1,59.98999901,6
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,22,1,59.98999901,2
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,22,1,59.98999901,26
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,23,1,59.98999901,2
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,23,1,59.98999901,18
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,24,1,59.98999901,2
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,24,1,59.98999901,18
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,25,1,59.98999901,1
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,26,1,59.98999901,24
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,26,1,59.98999901,28
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,27,1,59.98999901,2
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,27,1,59.98999901,23
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,28,1,59.98999901,2
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,28,1,59.98999901,18
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,29,1,59.98999901,7
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,29,1,59.98999901,1
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,30,1,59.98999901,4
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,30,1,59.98999901,15
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,31,1,59.98999901,8
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,32,1,59.98999901,8
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,33,1,59.98999901,4
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,33,1,59.98999901,1
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,34,1,59.98999901,6
Samurai,ROSA,Digital,PC,NonCasual,PrePurchase,2014,2,34,1,59.98999901,1
Samurai,ROSA,Digital,PC,NonCasual,PreOrder,2014,2,37,1,59.98999901,0
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,0,1,60.12217785,7
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,0,1,60.12217785,968
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,1,1,60.12217785,4
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,1,1,60.12217785,495
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,2,1,60.12217785,4
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,2,1,60.12217785,84
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,3,1,60.12217785,2
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,3,1,60.12217785,156
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,4,1,60.12217785,78
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,4,1,60.12217785,229
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,5,1,60.12217785,44
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,5,1,60.12217785,131
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,6,1,60.12217785,99
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,6,1,60.12217785,56
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,7,1,60.12217785,32
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,8,1,60.12217785,7
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,9,1,60.12217785,2
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,9,1,60.12217785,78
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,10,1,60.12217785,17
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,10,1,60.12217785,3
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,11,1,60.12217785,15
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,11,1,60.12217785,43
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,12,1,60.12217785,4
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,12,1,60.12217785,3
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,13,1,60.12217785,39
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,13,1,60.12217785,2
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,14,1,60.12217785,4
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,14,1,60.12217785,24
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,15,1,60.12217785,51
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,16,1,60.12217785,34
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,16,1,60.12217785,2
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,17,1,60.12217785,4
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,17,1,60.12217785,12
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,18,1,60.12217785,7
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,18,1,60.12217785,2
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,19,1,60.12217785,40
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,19,1,60.12217785,43
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,20,1,60.12217785,35
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,21,1,60.12217785,7
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,21,1,60.12217785,1
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,22,1,60.12217785,23
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,23,1,60.12217785,18
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,24,1,60.12217785,4
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,24,1,60.12217785,1
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,25,1,60.12217785,4
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,25,1,60.12217785,23
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,26,1,60.12217785,4
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,26,1,60.12217785,7
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,27,1,60.12217785,1
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,28,1,60.12217785,11
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,28,1,60.12217785,1
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,29,1,60.12217785,10
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,30,1,60.12217785,11
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,30,1,60.12217785,4
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,31,1,60.12217785,2
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,31,1,60.12217785,4
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,32,1,60.12217785,8
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,32,1,60.12217785,3
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,33,1,60.12217785,11
Samurai,ROSA,Digital,PS,NonCasual,PreOrder,2014,2,34,1,60.12217785,4
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,34,1,60.12217785,7
Samurai,ROSA,Digital,PS,NonCasual,PrePurchase,2014,2,35,1,60.12217785,2
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,0,1,59.99000124,266
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,0,1,59.99000124,1449
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,1,1,59.99000124,15
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,1,1,59.99000124,508
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,2,1,59.99000124,182
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,2,1,59.99000124,713
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,3,1,59.99000124,127
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,3,1,59.99000124,266
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,4,1,59.99000124,54
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,5,1,59.99000124,76
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,5,1,59.99000124,51
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,6,1,59.99000124,121
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,7,1,59.99000124,92
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,7,1,59.99000124,75
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,8,1,59.99000124,25
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,9,1,59.99000124,64
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,10,1,59.99000124,44
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,10,1,59.99000124,41
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,11,1,59.99000124,26
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,12,1,59.99000124,43
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,12,1,59.99000124,26
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,13,1,59.99000124,57
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,14,1,59.99000124,36
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,14,1,59.99000124,15
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,15,1,59.99000124,2
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,16,1,59.99000124,4
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,16,1,59.99000124,35
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,17,1,59.99000124,20
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,18,1,59.99000124,9
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,18,1,59.99000124,34
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,19,1,59.99000124,20
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,20,1,59.99000124,31
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,21,1,59.99000124,55
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,22,1,59.99000124,10
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,23,1,59.99000124,33
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,24,1,59.99000124,10
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,25,1,59.99000124,10
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,27,1,59.99000124,22
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,27,1,59.99000124,8
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,28,1,59.99000124,4
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,29,1,59.99000124,11
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,30,1,59.99000124,8
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,31,1,59.99000124,6
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,32,1,59.99000124,4
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,32,1,59.99000124,12
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,33,1,59.99000124,1
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,33,1,59.99000124,8
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,34,1,59.99000124,7
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,35,1,59.99000124,7
Samurai,ROSA,Digital,XBOX,NonCasual,PrePurchase,2014,2,35,1,59.99000124,4
Samurai,ROSA,Digital,XBOX,NonCasual,PreOrder,2014,2,36,1,59.99000124,2
Samurai,USA,Digital,Nintendo,NonCasual,PrePurchase,2014,2,1,1,59.98999901,12520
Samurai,USA,Digital,Nintendo,NonCasual,PreOrder,2014,2,10,1,59.98999901,2242
Samurai,USA,Digital,Nintendo,NonCasual,PreOrder,2014,2,11,1,59.98999901,1960
Samurai,USA,Digital,Nintendo,NonCasual,PrePurchase,2014,2,11,1,59.98999901,1959
Samurai,USA,Digital,Nintendo,NonCasual,PrePurchase,2014,2,13,1,59.98999901,19
Samurai,USA,Digital,Nintendo,NonCasual,PreOrder,2014,2,16,1,59.98999901,6
Samurai,USA,Digital,Nintendo,NonCasual,PreOrder,2014,2,24,1,59.98999901,75
Samurai,USA,Digital,Nintendo,NonCasual,PreOrder,2014,2,27,1,59.98999901,88
Samurai,USA,Digital,Nintendo,NonCasual,PrePurchase,2014,2,27,1,59.98999901,88
Samurai,USA,Digital,Nintendo,NonCasual,PreOrder,2014,2,28,1,59.98999901,321
Samurai,USA,Digital,Nintendo,NonCasual,PreOrder,2014,2,32,1,59.98999901,360
Samurai,USA,Digital,Nintendo,NonCasual,PrePurchase,2014,2,32,1,59.98999901,30
Samurai,USA,Digital,Nintendo,NonCasual,PrePurchase,2014,2,34,1,59.98999901,40
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,0,1,59.98999901,204
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,0,1,59.98999901,14200
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,1,1,59.98999901,27438
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,1,1,59.98999901,29948
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,2,1,59.98999901,14929
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,2,1,59.98999901,30315
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,3,1,59.98999901,25053
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,3,1,59.98999901,8809
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,4,1,59.98999901,151
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,4,1,59.98999901,2122
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,5,1,59.98999901,158
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,5,1,59.98999901,1651
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,6,1,59.98999901,14530
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,6,1,59.98999901,1626
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,7,1,59.98999901,65
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,7,1,59.98999901,2615
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,8,1,59.98999901,233
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,8,1,59.98999901,1422
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,9,1,59.98999901,65
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,9,1,59.98999901,2278
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,10,1,59.98999901,70
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,10,1,59.98999901,1939
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,11,1,59.98999901,65
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,11,1,59.98999901,421
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,12,1,59.98999901,5920
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,12,1,59.98999901,1891
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,13,1,59.98999901,5416
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,13,1,59.98999901,781
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,14,1,59.98999901,145
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,14,1,59.98999901,1579
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,15,1,59.98999901,151
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,15,1,59.98999901,306
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,16,1,59.98999901,140
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,16,1,59.98999901,649
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,17,1,59.98999901,226
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,17,1,59.98999901,2243
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,18,1,59.98999901,164
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,18,1,59.98999901,589
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,19,1,59.98999901,230
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,19,1,59.98999901,681
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,20,1,59.98999901,3251
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,20,1,59.98999901,296
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,21,1,59.98999901,870
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,21,1,59.98999901,206
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,22,1,59.98999901,164
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,22,1,59.98999901,309
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,23,1,59.98999901,736
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,23,1,59.98999901,640
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,24,1,59.98999901,85
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,24,1,59.98999901,689
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,25,1,59.98999901,1403
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,25,1,59.98999901,653
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,26,1,59.98999901,1009
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,26,1,59.98999901,30
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,27,1,59.98999901,26
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,27,1,59.98999901,96
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,28,1,59.98999901,745
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,28,1,59.98999901,457
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,29,1,59.98999901,76
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,29,1,59.98999901,424
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,30,1,59.98999901,57
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,30,1,59.98999901,311
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,31,1,59.98999901,113
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,31,1,59.98999901,427
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,32,1,59.98999901,21
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,32,1,59.98999901,68
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,33,1,59.98999901,321
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,33,1,59.98999901,12
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,34,1,59.98999901,125
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,34,1,59.98999901,10
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,35,1,59.98999901,90
Samurai,USA,Digital,PC,NonCasual,PrePurchase,2014,2,35,1,59.98999901,127
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,36,1,59.98999901,0
Samurai,USA,Digital,PC,NonCasual,PreOrder,2014,2,37,1,59.98999901,0
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,0,1,60.12217785,86661
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,0,1,60.12217785,56235
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,1,1,60.12217785,353
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,1,1,60.12217785,9269
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,2,1,60.12217785,21622
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,2,1,60.12217785,6573
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,3,1,60.12217785,122
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,3,1,60.12217785,9387
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,4,1,60.12217785,6210
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,4,1,60.12217785,10155
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,5,1,60.12217785,16172
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,5,1,60.12217785,8286
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,6,1,60.12217785,122
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,6,1,60.12217785,4189
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,7,1,60.12217785,3949
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,7,1,60.12217785,3689
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,8,1,60.12217785,10661
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,8,1,60.12217785,2657
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,9,1,60.12217785,108
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,9,1,60.12217785,2772
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,10,1,60.12217785,276
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,10,1,60.12217785,2536
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,11,1,60.12217785,6120
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,11,1,60.12217785,634
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,12,1,60.12217785,1959
Samurai,USA,Digital,PS,NonCasual,PrePurchase,2014,2,12,1,60.12217785,1958
Samurai,USA,Digital,PS,NonCasual,PreOrder,2014,2,13,1,60.12217785,108
