Installment,Region,Channel,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,Version,GameType,ReserveType,FinalPrice,ReservesLevel
Track,USA,Digital,PS,2013,3,2,1,NonCasual,Pre-Purchase,39.98760119,0
Track,USA,Digital,XBOX,2013,3,1,1,NonCasual,Pre-Purchase,39.99,457
Track,USA,Retail,Nintendo,2013,3,32,1,NonCasual,Pre-Order,39.99000039,128
Track,USA,Retail,Nintendo,2013,3,39,1,NonCasual,Pre-Order,39.99000039,3
Track,USA,Retail,PC,2013,3,1,1,NonCasual,Pre-Order,39.99000039,623
Track,USA,Retail,PC,2013,3,2,1,NonCasual,Pre-Order,39.99000039,535
Track,USA,Retail,PC,2013,3,3,1,NonCasual,Pre-Order,39.99000039,517
Track,USA,Retail,PC,2013,3,4,1,NonCasual,Pre-Order,39.99000039,415
Track,USA,Retail,PC,2013,3,5,1,NonCasual,Pre-Order,39.99000039,617
Track,USA,Retail,PC,2013,3,6,1,NonCasual,Pre-Order,39.99000039,167
Track,USA,Retail,PC,2013,3,7,1,NonCasual,Pre-Order,39.99000039,546
Track,USA,Retail,PC,2013,3,10,1,NonCasual,Pre-Order,39.99000039,458
Track,USA,Retail,PC,2013,3,12,1,NonCasual,Pre-Order,39.99000039,375
Track,USA,Retail,PC,2013,3,13,1,NonCasual,Pre-Order,39.99000039,382
Track,USA,Retail,PC,2013,3,15,1,NonCasual,Pre-Order,39.99000039,176
Track,USA,Retail,PC,2013,3,18,1,NonCasual,Pre-Order,39.99000039,360
Track,USA,Retail,PC,2013,3,19,1,NonCasual,Pre-Order,39.99000039,124
Track,USA,Retail,PC,2013,3,20,1,NonCasual,Pre-Order,39.99000039,166
Track,USA,Retail,PC,2013,3,21,1,NonCasual,Pre-Order,39.99000039,174
Track,USA,Retail,PC,2013,3,24,1,NonCasual,Pre-Order,39.99000039,223
Track,USA,Retail,PC,2013,3,25,1,NonCasual,Pre-Order,39.99000039,208
Track,USA,Retail,PC,2013,3,26,1,NonCasual,Pre-Order,39.99000039,233
Track,USA,Retail,PC,2013,3,28,1,NonCasual,Pre-Order,39.99000039,44
Track,USA,Retail,PC,2013,3,29,1,NonCasual,Pre-Order,39.99000039,385
Track,USA,Retail,PC,2013,3,31,1,NonCasual,Pre-Order,39.99000039,34
Track,USA,Retail,PC,2013,3,33,1,NonCasual,Pre-Order,39.99000039,167
Track,USA,Retail,PC,2013,3,34,1,NonCasual,Pre-Order,39.99000039,33
Track,USA,Retail,PC,2013,3,35,1,NonCasual,Pre-Order,39.99000039,74
Track,USA,Retail,PC,2013,3,37,1,NonCasual,Pre-Order,39.99000039,25
Track,USA,Retail,PC,2013,3,41,1,NonCasual,Pre-Order,39.99000039,0
Track,USA,Retail,PS,2013,3,0,1,NonCasual,Pre-Order,39.98760119,1690
Track,USA,Retail,PS,2013,3,2,1,NonCasual,Pre-Order,39.98760119,195
Track,USA,Retail,PS,2013,3,3,1,NonCasual,Pre-Order,39.98760119,218
Track,USA,Retail,PS,2013,3,4,1,NonCasual,Pre-Order,39.98760119,152
Track,USA,Retail,PS,2013,3,6,1,NonCasual,Pre-Order,39.98760119,128
Track,USA,Retail,PS,2013,3,7,1,NonCasual,Pre-Order,39.98760119,285
Track,USA,Retail,PS,2013,3,8,1,NonCasual,Pre-Order,39.98760119,364
Track,USA,Retail,PS,2013,3,9,1,NonCasual,Pre-Order,39.98760119,485
Track,USA,Retail,PS,2013,3,10,1,NonCasual,Pre-Order,39.98760119,226
Track,USA,Retail,PS,2013,3,11,1,NonCasual,Pre-Order,39.98760119,501
Track,USA,Retail,PS,2013,3,12,1,NonCasual,Pre-Order,39.98760119,14
Track,USA,Retail,PS,2013,3,13,1,NonCasual,Pre-Order,39.98760119,172
Track,USA,Retail,PS,2013,3,14,1,NonCasual,Pre-Order,39.98760119,339
Track,USA,Retail,PS,2013,3,15,1,NonCasual,Pre-Order,39.98760119,89
Track,USA,Retail,PS,2013,3,16,1,NonCasual,Pre-Order,39.98760119,509
Track,USA,Retail,PS,2013,3,17,1,NonCasual,Pre-Order,39.98760119,242
Track,USA,Retail,PS,2013,3,18,1,NonCasual,Pre-Order,39.98760119,21
Track,USA,Retail,PS,2013,3,19,1,NonCasual,Pre-Order,39.98760119,246
Track,USA,Retail,PS,2013,3,20,1,NonCasual,Pre-Order,39.98760119,64
Track,USA,Retail,PS,2013,3,21,1,NonCasual,Pre-Order,39.98760119,63
Track,USA,Retail,PS,2013,3,22,1,NonCasual,Pre-Order,39.98760119,404
Track,USA,Retail,PS,2013,3,23,1,NonCasual,Pre-Order,39.98760119,227
Track,USA,Retail,PS,2013,3,26,1,NonCasual,Pre-Order,39.98760119,193
Track,USA,Retail,PS,2013,3,27,1,NonCasual,Pre-Order,39.98760119,311
Track,USA,Retail,PS,2013,3,28,1,NonCasual,Pre-Order,39.98760119,220
Track,USA,Retail,PS,2013,3,30,1,NonCasual,Pre-Order,39.98760119,48
Track,USA,Retail,PS,2013,3,31,1,NonCasual,Pre-Order,39.98760119,276
Track,USA,Retail,PS,2013,3,33,1,NonCasual,Pre-Order,39.98760119,31
Track,USA,Retail,PS,2013,3,34,1,NonCasual,Pre-Order,39.98760119,28
Track,USA,Retail,PS,2013,3,35,1,NonCasual,Pre-Order,39.98760119,22
Track,USA,Retail,PS,2013,3,40,1,NonCasual,Pre-Order,39.98760119,31
Track,USA,Retail,PS,2013,3,41,1,NonCasual,Pre-Order,39.98760119,0
Track,USA,Retail,XBOX,2013,3,1,1,NonCasual,Pre-Order,39.99,1067
Track,USA,Retail,XBOX,2013,3,2,1,NonCasual,Pre-Order,39.99,608
Track,USA,Retail,XBOX,2013,3,3,1,NonCasual,Pre-Order,39.99,440
Track,USA,Retail,XBOX,2013,3,4,1,NonCasual,Pre-Order,39.99,492
Track,USA,Retail,XBOX,2013,3,5,1,NonCasual,Pre-Order,39.99,356
Track,USA,Retail,XBOX,2013,3,6,1,NonCasual,Pre-Order,39.99,592
Track,USA,Retail,XBOX,2013,3,8,1,NonCasual,Pre-Order,39.99,382
Track,USA,Retail,XBOX,2013,3,9,1,NonCasual,Pre-Order,39.99,234
Track,USA,Retail,XBOX,2013,3,11,1,NonCasual,Pre-Order,39.99,98
Track,USA,Retail,XBOX,2013,3,12,1,NonCasual,Pre-Order,39.99,188
Track,USA,Retail,XBOX,2013,3,14,1,NonCasual,Pre-Order,39.99,211
Track,USA,Retail,XBOX,2013,3,15,1,NonCasual,Pre-Order,39.99,265
Track,USA,Retail,XBOX,2013,3,16,1,NonCasual,Pre-Order,39.99,12
Track,USA,Retail,XBOX,2013,3,17,1,NonCasual,Pre-Order,39.99,250
Track,USA,Retail,XBOX,2013,3,18,1,NonCasual,Pre-Order,39.99,106
Track,USA,Retail,XBOX,2013,3,19,1,NonCasual,Pre-Order,39.99,113
Track,USA,Retail,XBOX,2013,3,20,1,NonCasual,Pre-Order,39.99,250
Track,USA,Retail,XBOX,2013,3,21,1,NonCasual,Pre-Order,39.99,242
Track,USA,Retail,XBOX,2013,3,22,1,NonCasual,Pre-Order,39.99,64
Track,USA,Retail,XBOX,2013,3,23,1,NonCasual,Pre-Order,39.99,241
Track,USA,Retail,XBOX,2013,3,24,1,NonCasual,Pre-Order,39.99,237
Track,USA,Retail,XBOX,2013,3,25,1,NonCasual,Pre-Order,39.99,232
Track,USA,Retail,XBOX,2013,3,27,1,NonCasual,Pre-Order,39.99,98
Track,USA,Retail,XBOX,2013,3,28,1,NonCasual,Pre-Order,39.99,129
Track,USA,Retail,XBOX,2013,3,30,1,NonCasual,Pre-Order,39.99,318
Track,USA,Retail,XBOX,2013,3,31,1,NonCasual,Pre-Order,39.99,41
Track,USA,Retail,XBOX,2013,3,32,1,NonCasual,Pre-Order,39.99,76
Track,USA,Retail,XBOX,2013,3,34,1,NonCasual,Pre-Order,39.99,118
Track,USA,Retail,XBOX,2013,3,35,1,NonCasual,Pre-Order,39.99,4
Track,USA,Retail,XBOX,2013,3,36,1,NonCasual,Pre-Order,39.99,91
Track,USA,Retail,XBOX,2013,3,37,1,NonCasual,Pre-Order,39.99,57
Track,USA,Retail,XBOX,2013,3,38,1,NonCasual,Pre-Order,39.99,73
Track,USA,Retail,XBOX,2013,3,39,1,NonCasual,Pre-Order,39.99,62
Track,USA,Retail,XBOX,2013,3,40,1,NonCasual,Pre-Order,39.99,12
Fission,USA,Retail,Nintendo,2011,4,2,1,NonCasual,Pre-Order,19.99,799
Fission,USA,Retail,Nintendo,2011,4,5,1,NonCasual,Pre-Order,19.99,314
Fission,USA,Retail,PC,2011,4,1,1,NonCasual,Pre-Order,19.99000065,1587
Fission,USA,Retail,PC,2011,4,3,1,NonCasual,Pre-Order,19.99000065,298
Fission,USA,Retail,PC,2011,4,4,1,NonCasual,Pre-Order,19.99000065,223
Fission,USA,Retail,PC,2011,4,6,1,NonCasual,Pre-Order,19.99000065,124
Fission,USA,Retail,PC,2011,4,7,1,NonCasual,Pre-Order,19.99000065,76
Fission,USA,Retail,PS,2011,4,0,1,NonCasual,Pre-Order,19.99,3473
Fission,USA,Retail,PS,2011,4,1,1,NonCasual,Pre-Order,19.99,1323
Fission,USA,Retail,PS,2011,4,2,1,NonCasual,Pre-Order,19.99,1221
Fission,USA,Retail,PS,2011,4,3,1,NonCasual,Pre-Order,19.99,1181
Fission,USA,Retail,PS,2011,4,4,1,NonCasual,Pre-Order,19.99,893
Fission,USA,Retail,PS,2011,4,5,1,NonCasual,Pre-Order,19.99,444
Fission,USA,Retail,PS,2011,4,6,1,NonCasual,Pre-Order,19.99,125
Fission,USA,Retail,PS,2011,4,7,1,NonCasual,Pre-Order,19.99,43
Fission,USA,Retail,XBOX,2011,4,1,1,NonCasual,Pre-Order,19.98999967,562
Fission,USA,Retail,XBOX,2011,4,6,1,NonCasual,Pre-Order,19.98999967,152
Fission,USA,Retail,XBOX,2011,4,7,1,NonCasual,Pre-Order,19.98999967,26
CnD,USA,Digital,Nintendo,2011,5,6,1,NonCasual,Pre-Purchase,59.9899969,7315
CnD,USA,Digital,Nintendo,2011,5,10,1,NonCasual,Pre-Purchase,59.9899969,4500
CnD,USA,Digital,Nintendo,2011,5,29,1,NonCasual,Pre-Purchase,59.9899969,1496
CnD,USA,Digital,PC,2011,5,0,1,NonCasual,Pre-Purchase,59.9899969,99135
CnD,USA,Digital,PC,2011,5,1,1,NonCasual,Pre-Purchase,59.9899969,28443
CnD,USA,Digital,PC,2011,5,2,1,NonCasual,Pre-Purchase,59.9899969,22592
CnD,USA,Digital,PC,2011,5,3,1,NonCasual,Pre-Purchase,59.9899969,15664
CnD,USA,Digital,PC,2011,5,4,1,NonCasual,Pre-Purchase,59.9899969,13903
CnD,USA,Digital,PC,2011,5,5,1,NonCasual,Pre-Purchase,59.9899969,15426
CnD,USA,Digital,PC,2011,5,6,1,NonCasual,Pre-Purchase,59.9899969,5574
CnD,USA,Digital,PC,2011,5,7,1,NonCasual,Pre-Purchase,59.9899969,4057
CnD,USA,Digital,PC,2011,5,8,1,NonCasual,Pre-Purchase,59.9899969,1711
CnD,USA,Digital,PC,2011,5,15,1,NonCasual,Pre-Purchase,59.9899969,3301
CnD,USA,Digital,PC,2011,5,26,1,NonCasual,Pre-Purchase,59.9899969,1912
CnD,USA,Digital,PC,2011,5,27,1,NonCasual,Pre-Purchase,59.9899969,1730
CnD,USA,Digital,PC,2011,5,30,1,NonCasual,Pre-Purchase,59.9899969,1406
CnD,USA,Digital,PC,2011,5,31,1,NonCasual,Pre-Purchase,59.9899969,1315
CnD,USA,Digital,PS,2011,5,0,1,NonCasual,Pre-Purchase,59.98999957,30209
CnD,USA,Digital,PS,2011,5,1,1,NonCasual,Pre-Purchase,59.98999957,11345
CnD,USA,Digital,PS,2011,5,3,1,NonCasual,Pre-Purchase,59.98999957,5046
CnD,USA,Digital,PS,2011,5,4,1,NonCasual,Pre-Purchase,59.98999957,9255
CnD,USA,Digital,PS,2011,5,13,1,NonCasual,Pre-Purchase,59.98999957,3707
CnD,USA,Digital,PS,2011,5,18,1,NonCasual,Pre-Purchase,59.98999957,2883
CnD,USA,Digital,PS,2011,5,23,1,NonCasual,Pre-Purchase,59.98999957,2190
CnD,USA,Digital,PS,2011,5,24,1,NonCasual,Pre-Purchase,59.98999957,2107
CnD,USA,Digital,PS,2011,5,28,1,NonCasual,Pre-Purchase,59.98999957,1565
CnD,USA,Digital,PS,2011,5,32,1,NonCasual,Pre-Purchase,59.98999957,1230
CnD,USA,Digital,PS,2011,5,34,1,NonCasual,Pre-Purchase,59.98999957,908
CnD,USA,Digital,PS,2011,5,35,1,NonCasual,Pre-Purchase,59.98999957,706
CnD,USA,Digital,PS,2011,5,37,1,NonCasual,Pre-Purchase,59.98999957,376
CnD,USA,Digital,XBOX,2011,5,1,1,NonCasual,Pre-Purchase,59.99000072,37902
CnD,USA,Digital,XBOX,2011,5,2,1,NonCasual,Pre-Purchase,59.99000072,21237
CnD,USA,Digital,XBOX,2011,5,3,1,NonCasual,Pre-Purchase,59.99000072,10581
CnD,USA,Digital,XBOX,2011,5,4,1,NonCasual,Pre-Purchase,59.99000072,111
CnD,USA,Digital,XBOX,2011,5,7,1,NonCasual,Pre-Purchase,59.99000072,6556
CnD,USA,Digital,XBOX,2011,5,8,1,NonCasual,Pre-Purchase,59.99000072,5663
CnD,USA,Digital,XBOX,2011,5,9,1,NonCasual,Pre-Purchase,59.99000072,4822
CnD,USA,Digital,XBOX,2011,5,11,1,NonCasual,Pre-Purchase,59.99000072,4190
CnD,USA,Digital,XBOX,2011,5,12,1,NonCasual,Pre-Purchase,59.99000072,3938
CnD,USA,Digital,XBOX,2011,5,14,1,NonCasual,Pre-Purchase,59.99000072,3474
CnD,USA,Digital,XBOX,2011,5,16,1,NonCasual,Pre-Purchase,59.99000072,3142
CnD,USA,Digital,XBOX,2011,5,17,1,NonCasual,Pre-Purchase,59.99000072,3014
CnD,USA,Digital,XBOX,2011,5,19,1,NonCasual,Pre-Purchase,59.99000072,2786
CnD,USA,Digital,XBOX,2011,5,20,1,NonCasual,Pre-Purchase,59.99000072,2679
CnD,USA,Digital,XBOX,2011,5,21,1,NonCasual,Pre-Purchase,59.99000072,2570
CnD,USA,Digital,XBOX,2011,5,22,1,NonCasual,Pre-Purchase,59.99000072,2398
CnD,USA,Digital,XBOX,2011,5,25,1,NonCasual,Pre-Purchase,59.99000072,2012
CnD,USA,Digital,XBOX,2011,5,33,1,NonCasual,Pre-Purchase,59.99000072,1093
CnD,USA,Digital,XBOX,2011,5,36,1,NonCasual,Pre-Purchase,59.99000072,540
CnD,USA,Digital,XBOX,2011,5,38,1,NonCasual,Pre-Purchase,59.99000072,183
CnD,USA,Retail,Nintendo,2011,5,1,1,NonCasual,Pre-Order,59.9899969,235556
CnD,USA,Retail,Nintendo,2011,5,3,1,NonCasual,Pre-Order,59.9899969,115031
CnD,USA,Retail,Nintendo,2011,5,8,1,NonCasual,Pre-Order,59.9899969,1511
CnD,USA,Retail,Nintendo,2011,5,9,1,NonCasual,Pre-Order,59.9899969,97242
CnD,USA,Retail,Nintendo,2011,5,13,1,NonCasual,Pre-Order,59.9899969,11756
CnD,USA,Retail,Nintendo,2011,5,14,1,NonCasual,Pre-Order,59.9899969,6447
CnD,USA,Retail,Nintendo,2011,5,15,1,NonCasual,Pre-Order,59.9899969,1355
CnD,USA,Retail,Nintendo,2011,5,17,1,NonCasual,Pre-Order,59.9899969,5204
CnD,USA,Retail,Nintendo,2011,5,19,1,NonCasual,Pre-Order,59.9899969,6975
CnD,USA,Retail,Nintendo,2011,5,25,1,NonCasual,Pre-Order,59.9899969,63137
CnD,USA,Retail,Nintendo,2011,5,26,1,NonCasual,Pre-Order,59.9899969,3753
CnD,USA,Retail,Nintendo,2011,5,27,1,NonCasual,Pre-Order,59.9899969,1097
CnD,USA,Retail,Nintendo,2011,5,28,1,NonCasual,Pre-Order,59.9899969,62204
CnD,USA,Retail,Nintendo,2011,5,30,1,NonCasual,Pre-Order,59.9899969,37005
CnD,USA,Retail,Nintendo,2011,5,34,1,NonCasual,Pre-Order,59.9899969,2528
CnD,USA,Retail,Nintendo,2011,5,35,1,NonCasual,Pre-Order,59.9899969,20132
CnD,USA,Retail,Nintendo,2011,5,39,1,NonCasual,Pre-Order,59.9899969,432
CnD,USA,Retail,Nintendo,2011,5,40,1,NonCasual,Pre-Order,59.9899969,5033
CnD,USA,Retail,Nintendo,2011,5,50,1,NonCasual,Pre-Order,59.9899969,612
CnD,USA,Retail,Nintendo,2011,5,51,1,NonCasual,Pre-Order,59.9899969,844
CnD,USA,Retail,Nintendo,2011,5,52,1,NonCasual,Pre-Order,59.9899969,979
CnD,USA,Retail,Nintendo,2011,5,53,1,NonCasual,Pre-Order,59.9899969,35060
CnD,USA,Retail,Nintendo,2011,5,54,1,NonCasual,Pre-Order,59.9899969,638
CnD,USA,Retail,Nintendo,2011,5,55,1,NonCasual,Pre-Order,59.9899969,0
CnD,USA,Retail,Nintendo,2011,5,58,1,NonCasual,Pre-Order,59.9899969,1911
CnD,USA,Retail,Nintendo,2011,5,59,1,NonCasual,Pre-Order,59.9899969,14495
CnD,USA,Retail,Nintendo,2011,5,61,1,NonCasual,Pre-Order,59.9899969,26
CnD,USA,Retail,Nintendo,2011,5,62,1,NonCasual,Pre-Order,59.9899969,8336
CnD,USA,Retail,Nintendo,2011,5,63,1,NonCasual,Pre-Order,59.9899969,388
CnD,USA,Retail,Nintendo,2011,5,64,1,NonCasual,Pre-Order,59.9899969,241
CnD,USA,Retail,Nintendo,2011,5,65,1,NonCasual,Pre-Order,59.9899969,66
CnD,USA,Retail,Nintendo,2011,11,26,1,NonCasual,Pre-Order,59.9899969,3519
CnD,USA,Retail,Nintendo,2011,11,55,1,NonCasual,Pre-Order,59.9899969,3106
CnD,USA,Retail,Nintendo,2011,11,69,1,NonCasual,Pre-Order,59.9899969,2728
CnD,USA,Retail,Nintendo,2011,11,76,1,NonCasual,Pre-Order,59.9899969,201
CnD,USA,Retail,Nintendo,2011,11,80,1,NonCasual,Pre-Order,59.9899969,200
CnD,USA,Retail,Nintendo,2011,11,89,1,NonCasual,Pre-Order,59.9899969,503
CnD,USA,Retail,PC,2011,5,0,1,NonCasual,Pre-Order,59.9899969,15445
CnD,USA,Retail,PC,2011,5,1,1,NonCasual,Pre-Order,59.9899969,1133
CnD,USA,Retail,PC,2011,5,2,1,NonCasual,Pre-Order,59.9899969,1106
CnD,USA,Retail,PC,2011,5,3,1,NonCasual,Pre-Order,59.9899969,1106
CnD,USA,Retail,PC,2011,5,4,1,NonCasual,Pre-Order,59.9899969,250812
CnD,USA,Retail,PC,2011,5,5,1,NonCasual,Pre-Order,59.9899969,246060
CnD,USA,Retail,PC,2011,5,6,1,NonCasual,Pre-Order,59.9899969,2251
CnD,USA,Retail,PC,2011,5,7,1,NonCasual,Pre-Order,59.9899969,27068
CnD,USA,Retail,PC,2011,5,8,1,NonCasual,Pre-Order,59.9899969,156415
CnD,USA,Retail,PC,2011,5,9,1,NonCasual,Pre-Order,59.9899969,957
CnD,USA,Retail,PC,2011,5,10,1,NonCasual,Pre-Order,59.9899969,144898
CnD,USA,Retail,PC,2011,5,11,1,NonCasual,Pre-Order,59.9899969,193245
CnD,USA,Retail,PC,2011,5,12,1,NonCasual,Pre-Order,59.9899969,197470
CnD,USA,Retail,PC,2011,5,13,1,NonCasual,Pre-Order,59.9899969,28116
CnD,USA,Retail,PC,2011,5,14,1,NonCasual,Pre-Order,59.9899969,19417
CnD,USA,Retail,PC,2011,5,15,1,NonCasual,Pre-Order,59.9899969,102170
CnD,USA,Retail,PC,2011,5,16,1,NonCasual,Pre-Order,59.9899969,48500
CnD,USA,Retail,PC,2011,5,17,1,NonCasual,Pre-Order,59.9899969,105529
CnD,USA,Retail,PC,2011,5,18,1,NonCasual,Pre-Order,59.9899969,126228
CnD,USA,Retail,PC,2011,5,19,1,NonCasual,Pre-Order,59.9899969,97829
CnD,USA,Retail,PC,2011,5,20,1,NonCasual,Pre-Order,59.9899969,103344
CnD,USA,Retail,PC,2011,5,21,1,NonCasual,Pre-Order,59.9899969,42490
CnD,USA,Retail,PC,2011,5,22,1,NonCasual,Pre-Order,59.9899969,19097
CnD,USA,Retail,PC,2011,5,23,1,NonCasual,Pre-Order,59.9899969,57550
CnD,USA,Retail,PC,2011,5,24,1,NonCasual,Pre-Order,59.9899969,11484
CnD,USA,Retail,PC,2011,5,25,1,NonCasual,Pre-Order,59.9899969,673
CnD,USA,Retail,PC,2011,5,26,1,NonCasual,Pre-Order,59.9899969,1767
CnD,USA,Retail,PC,2011,5,27,1,NonCasual,Pre-Order,59.9899969,81205
CnD,USA,Retail,PC,2011,5,28,1,NonCasual,Pre-Order,59.9899969,655
CnD,USA,Retail,PC,2011,5,29,1,NonCasual,Pre-Order,59.9899969,103452
CnD,USA,Retail,PC,2011,5,30,1,NonCasual,Pre-Order,59.9899969,657
CnD,USA,Retail,PC,2011,5,31,1,NonCasual,Pre-Order,59.9899969,65984
CnD,USA,Retail,PC,2011,5,32,1,NonCasual,Pre-Order,59.9899969,113372
CnD,USA,Retail,PC,2011,5,33,1,NonCasual,Pre-Order,59.9899969,99595
CnD,USA,Retail,PC,2011,5,34,1,NonCasual,Pre-Order,59.9899969,39650
CnD,USA,Retail,PC,2011,5,35,1,NonCasual,Pre-Order,59.9899969,2886
CnD,USA,Retail,PC,2011,5,36,1,NonCasual,Pre-Order,59.9899969,74976
CnD,USA,Retail,PC,2011,5,37,1,NonCasual,Pre-Order,59.9899969,5199
CnD,USA,Retail,PC,2011,5,38,1,NonCasual,Pre-Order,59.9899969,4434
CnD,USA,Retail,PC,2011,5,39,1,NonCasual,Pre-Order,59.9899969,7576
CnD,USA,Retail,PC,2011,5,40,1,NonCasual,Pre-Order,59.9899969,344
CnD,USA,Retail,PC,2011,5,41,1,NonCasual,Pre-Order,59.9899969,70393
CnD,USA,Retail,PC,2011,5,42,1,NonCasual,Pre-Order,59.9899969,113637
CnD,USA,Retail,PC,2011,5,43,1,NonCasual,Pre-Order,59.9899969,112570
CnD,USA,Retail,PC,2011,5,44,1,NonCasual,Pre-Order,59.9899969,1011
CnD,USA,Retail,PC,2011,5,45,1,NonCasual,Pre-Order,59.9899969,1760
CnD,USA,Retail,PC,2011,5,46,1,NonCasual,Pre-Order,59.9899969,17959
CnD,USA,Retail,PC,2011,5,47,1,NonCasual,Pre-Order,59.9899969,4508
CnD,USA,Retail,PC,2011,5,48,1,NonCasual,Pre-Order,59.9899969,38435
CnD,USA,Retail,PC,2011,5,49,1,NonCasual,Pre-Order,59.9899969,652
CnD,USA,Retail,PC,2011,5,50,1,NonCasual,Pre-Order,59.9899969,30
CnD,USA,Retail,PC,2011,5,52,1,NonCasual,Pre-Order,59.9899969,3675
CnD,USA,Retail,PC,2011,5,53,1,NonCasual,Pre-Order,59.9899969,57
CnD,USA,Retail,PC,2011,5,54,1,NonCasual,Pre-Order,59.9899969,0
CnD,USA,Retail,PC,2011,5,56,1,NonCasual,Pre-Order,59.9899969,28831
CnD,USA,Retail,PC,2011,5,57,1,NonCasual,Pre-Order,59.9899969,18795
CnD,USA,Retail,PC,2011,5,59,1,NonCasual,Pre-Order,59.9899969,1724
CnD,USA,Retail,PC,2011,5,60,1,NonCasual,Pre-Order,59.9899969,13764
CnD,USA,Retail,PC,2011,5,61,1,NonCasual,Pre-Order,59.9899969,12784
CnD,USA,Retail,PC,2011,5,62,1,NonCasual,Pre-Order,59.9899969,613
CnD,USA,Retail,PC,2011,5,63,1,NonCasual,Pre-Order,59.9899969,7231
CnD,USA,Retail,PC,2011,5,64,1,NonCasual,Pre-Order,59.9899969,668
CnD,USA,Retail,PC,2011,5,66,1,NonCasual,Pre-Order,59.9899969,53
CnD,USA,Retail,PC,2011,11,1,1,NonCasual,Pre-Order,59.9899969,3114
CnD,USA,Retail,PC,2011,11,3,1,NonCasual,Pre-Order,59.9899969,3178
CnD,USA,Retail,PC,2011,11,4,1,NonCasual,Pre-Order,59.9899969,3516
CnD,USA,Retail,PC,2011,11,8,1,NonCasual,Pre-Order,59.9899969,369
CnD,USA,Retail,PC,2011,11,9,1,NonCasual,Pre-Order,59.9899969,208
CnD,USA,Retail,PC,2011,11,12,1,NonCasual,Pre-Order,59.9899969,504
CnD,USA,Retail,PC,2011,11,16,1,NonCasual,Pre-Order,59.9899969,425
CnD,USA,Retail,PC,2011,11,18,1,NonCasual,Pre-Order,59.9899969,114
CnD,USA,Retail,PC,2011,11,21,1,NonCasual,Pre-Order,59.9899969,3960
CnD,USA,Retail,PC,2011,11,23,1,NonCasual,Pre-Order,59.9899969,550
CnD,USA,Retail,PC,2011,11,24,1,NonCasual,Pre-Order,59.9899969,114
CnD,USA,Retail,PC,2011,11,30,1,NonCasual,Pre-Order,59.9899969,3419
CnD,USA,Retail,PC,2011,11,31,1,NonCasual,Pre-Order,59.9899969,3806
CnD,USA,Retail,PC,2011,11,32,1,NonCasual,Pre-Order,59.9899969,3350
CnD,USA,Retail,PC,2011,11,36,1,NonCasual,Pre-Order,59.9899969,484
CnD,USA,Retail,PC,2011,11,42,1,NonCasual,Pre-Order,59.9899969,89
CnD,USA,Retail,PC,2011,11,45,1,NonCasual,Pre-Order,59.9899969,2903
CnD,USA,Retail,PC,2011,11,49,1,NonCasual,Pre-Order,59.9899969,2883
CnD,USA,Retail,PC,2011,11,51,1,NonCasual,Pre-Order,59.9899969,3280
CnD,USA,Retail,PC,2011,11,54,1,NonCasual,Pre-Order,59.9899969,300
CnD,USA,Retail,PC,2011,11,63,1,NonCasual,Pre-Order,59.9899969,293
CnD,USA,Retail,PC,2011,11,66,1,NonCasual,Pre-Order,59.9899969,296
CnD,USA,Retail,PC,2011,11,67,1,NonCasual,Pre-Order,59.9899969,290
CnD,USA,Retail,PC,2011,11,73,1,NonCasual,Pre-Order,59.9899969,2195
CnD,USA,Retail,PC,2011,11,78,1,NonCasual,Pre-Order,59.9899969,1759
CnD,USA,Retail,PC,2011,11,79,1,NonCasual,Pre-Order,59.9899969,213
CnD,USA,Retail,PC,2011,11,81,1,NonCasual,Pre-Order,59.9899969,17
CnD,USA,Retail,PC,2011,11,86,1,NonCasual,Pre-Order,59.9899969,139
CnD,USA,Retail,PC,2011,11,87,1,NonCasual,Pre-Order,59.9899969,656
CnD,USA,Retail,PC,2011,11,88,1,NonCasual,Pre-Order,59.9899969,13
CnD,USA,Retail,PC,2011,11,90,1,NonCasual,Pre-Order,59.9899969,505
CnD,USA,Retail,PC,2011,11,91,1,NonCasual,Pre-Order,59.9899969,2
CnD,USA,Retail,PS,2011,5,0,1,NonCasual,Pre-Order,59.98999957,282943
CnD,USA,Retail,PS,2011,5,1,1,NonCasual,Pre-Order,59.98999957,557270
CnD,USA,Retail,PS,2011,5,2,1,NonCasual,Pre-Order,59.98999957,373306
CnD,USA,Retail,PS,2011,5,3,1,NonCasual,Pre-Order,59.98999957,446766
CnD,USA,Retail,PS,2011,5,4,1,NonCasual,Pre-Order,59.98999957,239390
CnD,USA,Retail,PS,2011,5,5,1,NonCasual,Pre-Order,59.98999957,273785
CnD,USA,Retail,PS,2011,5,6,1,NonCasual,Pre-Order,59.98999957,170629
CnD,USA,Retail,PS,2011,5,7,1,NonCasual,Pre-Order,59.98999957,118560
CnD,USA,Retail,PS,2011,5,8,1,NonCasual,Pre-Order,59.98999957,36116
CnD,USA,Retail,PS,2011,5,9,1,NonCasual,Pre-Order,59.98999957,102830
CnD,USA,Retail,PS,2011,5,10,1,NonCasual,Pre-Order,59.98999957,167193
CnD,USA,Retail,PS,2011,5,11,1,NonCasual,Pre-Order,59.98999957,132763
CnD,USA,Retail,PS,2011,5,12,1,NonCasual,Pre-Order,59.98999957,95488
