,Installment,Region,Channel,Edition,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,GameType,ReservesLevel,FinalPrice
25883,Hunter,USA,Retail,Standard,XBOX,2013,3,135,NonCasual,631,59.99
25884,Hunter,USA,Retail,Standard,XBOX,2013,3,136,NonCasual,596,59.99
25885,Hunter,USA,Retail,Standard,XBOX,2013,3,137,NonCasual,507,59.99
25886,Hunter,USA,Retail,Standard,XBOX,2013,3,138,NonCasual,453,59.99
25887,Hunter,USA,Retail,Standard,XBOX,2013,3,139,NonCasual,388,59.99
25888,Hunter,USA,Retail,Standard,XBOX,2013,3,140,NonCasual,305,59.99
25889,Hunter,USA,Retail,Standard,XBOX,2013,3,141,NonCasual,0,59.99
25890,Hunter,USA,Retail,Standard,PC,2013,3,0,NonCasual,16872,59.99
25891,Hunter,USA,Retail,Standard,PC,2013,3,1,NonCasual,16311,59.99
25892,Hunter,USA,Retail,Standard,PC,2013,3,2,NonCasual,15247,59.99
25893,Hunter,USA,Retail,Standard,PC,2013,3,3,NonCasual,14850,59.99
25894,Hunter,USA,Retail,Standard,PC,2013,3,4,NonCasual,14695,59.99
25895,Hunter,USA,Retail,Standard,PC,2013,3,5,NonCasual,14697,59.99
25896,Hunter,USA,Retail,Standard,PC,2013,3,6,NonCasual,15453,59.99
25897,Hunter,USA,Retail,Standard,PC,2013,3,7,NonCasual,12947,59.99
25898,Hunter,USA,Retail,Standard,PC,2013,3,8,NonCasual,3763,59.99
25899,Hunter,USA,Retail,Standard,PC,2013,3,9,NonCasual,2852,59.99
25900,Hunter,USA,Retail,Standard,PC,2013,3,10,NonCasual,2649,59.99
25901,Hunter,USA,Retail,Standard,PC,2013,3,11,NonCasual,2543,59.99
25902,Hunter,USA,Retail,Standard,PC,2013,3,12,NonCasual,2439,59.99
25903,Hunter,USA,Retail,Standard,PC,2013,3,13,NonCasual,2400,59.99
25904,Hunter,USA,Retail,Standard,PC,2013,3,14,NonCasual,2244,59.99
25905,Hunter,USA,Retail,Standard,PC,2013,3,15,NonCasual,2175,59.99
25906,Hunter,USA,Retail,Standard,PC,2013,3,16,NonCasual,2113,59.99
25907,Hunter,USA,Retail,Standard,PC,2013,3,17,NonCasual,2060,59.99
25908,Hunter,USA,Retail,Standard,PC,2013,3,18,NonCasual,1981,59.99
25909,Hunter,USA,Retail,Standard,PC,2013,3,19,NonCasual,1938,59.99
25910,Hunter,USA,Retail,Standard,PC,2013,3,20,NonCasual,1907,59.99
25911,Hunter,USA,Retail,Standard,PC,2013,3,21,NonCasual,1834,59.99
25912,Hunter,USA,Retail,Standard,PC,2013,3,22,NonCasual,1828,59.99
25913,Hunter,USA,Retail,Standard,PC,2013,3,23,NonCasual,1814,59.99
25914,Hunter,USA,Retail,Standard,PC,2013,3,24,NonCasual,1794,59.99
25915,Hunter,USA,Retail,Standard,PC,2013,3,25,NonCasual,1793,59.99
25916,Hunter,USA,Retail,Standard,PC,2013,3,26,NonCasual,1801,59.99
25917,Hunter,USA,Retail,Standard,PC,2013,3,27,NonCasual,1792,59.99
25918,Hunter,USA,Retail,Standard,PC,2013,3,28,NonCasual,1753,59.99
25919,Hunter,USA,Retail,Standard,PC,2013,3,29,NonCasual,1620,59.99
25920,Hunter,USA,Retail,Standard,PC,2013,3,30,NonCasual,1594,59.99
25921,Hunter,USA,Retail,Standard,PC,2013,3,31,NonCasual,1588,59.99
25922,Hunter,USA,Retail,Standard,PC,2013,3,32,NonCasual,1574,59.99
25923,Hunter,USA,Retail,Standard,PC,2013,3,33,NonCasual,1568,59.99
25924,Hunter,USA,Retail,Standard,PC,2013,3,34,NonCasual,1571,59.99
25925,Hunter,USA,Retail,Standard,PC,2013,3,35,NonCasual,1553,59.99
25926,Hunter,USA,Retail,Standard,PC,2013,3,36,NonCasual,1516,59.99
25927,Hunter,USA,Retail,Standard,PC,2013,3,37,NonCasual,1474,59.99
25928,Hunter,USA,Retail,Standard,PC,2013,3,38,NonCasual,1403,59.99
25929,Hunter,USA,Retail,Standard,PC,2013,3,39,NonCasual,1183,59.99
25930,Hunter,USA,Retail,Standard,PC,2013,3,40,NonCasual,1174,59.99
25931,Hunter,USA,Retail,Standard,PC,2013,3,41,NonCasual,1166,59.99
25932,Hunter,USA,Retail,Standard,PC,2013,3,42,NonCasual,1158,59.99
25933,Hunter,USA,Retail,Standard,PC,2013,3,43,NonCasual,1140,59.99
25934,Hunter,USA,Retail,Standard,PC,2013,3,44,NonCasual,1122,59.99
25935,Hunter,USA,Retail,Standard,PC,2013,3,45,NonCasual,1109,59.99
25936,Hunter,USA,Retail,Standard,PC,2013,3,46,NonCasual,1092,59.99
25937,Hunter,USA,Retail,Standard,PC,2013,3,47,NonCasual,1073,59.99
25938,Hunter,USA,Retail,Standard,PC,2013,3,48,NonCasual,1049,59.99
25939,Hunter,USA,Retail,Standard,PC,2013,3,49,NonCasual,1027,59.99
25940,Hunter,USA,Retail,Standard,PC,2013,3,50,NonCasual,1015,59.99
25941,Hunter,USA,Retail,Standard,PC,2013,3,51,NonCasual,957,59.99
25942,Hunter,USA,Retail,Standard,PC,2013,3,52,NonCasual,924,59.99
25943,Hunter,USA,Retail,Standard,PC,2013,3,53,NonCasual,895,59.99
25944,Hunter,USA,Retail,Standard,PC,2013,3,54,NonCasual,876,59.99
25945,Hunter,USA,Retail,Standard,PC,2013,3,55,NonCasual,855,59.99
25946,Hunter,USA,Retail,Standard,PC,2013,3,56,NonCasual,842,59.99
25947,Hunter,USA,Retail,Standard,PC,2013,3,57,NonCasual,810,59.99
25948,Hunter,USA,Retail,Standard,PC,2013,3,58,NonCasual,795,59.99
25949,Hunter,USA,Retail,Standard,PC,2013,3,59,NonCasual,778,59.99
25950,Hunter,USA,Retail,Standard,PC,2013,3,60,NonCasual,757,59.99
25951,Hunter,USA,Retail,Standard,PC,2013,3,61,NonCasual,743,59.99
25952,Hunter,USA,Retail,Standard,PC,2013,3,62,NonCasual,725,59.99
25953,Hunter,USA,Retail,Standard,PC,2013,3,63,NonCasual,718,59.99
25954,Hunter,USA,Retail,Standard,PC,2013,3,64,NonCasual,696,59.99
25955,Hunter,USA,Retail,Standard,PC,2013,3,65,NonCasual,672,59.99
25956,Hunter,USA,Retail,Standard,PC,2013,3,66,NonCasual,652,59.99
25957,Hunter,USA,Retail,Standard,PC,2013,3,67,NonCasual,635,59.99
25958,Hunter,USA,Retail,Standard,PC,2013,3,68,NonCasual,633,59.99
25959,Hunter,USA,Retail,Standard,PC,2013,3,69,NonCasual,629,59.99
25960,Hunter,USA,Retail,Standard,PC,2013,3,70,NonCasual,615,59.99
25961,Hunter,USA,Retail,Standard,PC,2013,3,71,NonCasual,594,59.99
25962,Hunter,USA,Retail,Standard,PC,2013,3,72,NonCasual,587,59.99
25963,Hunter,USA,Retail,Standard,PC,2013,3,73,NonCasual,575,59.99
25964,Hunter,USA,Retail,Standard,PC,2013,3,74,NonCasual,554,59.99
25965,Hunter,USA,Retail,Standard,PC,2013,3,75,NonCasual,543,59.99
25966,Hunter,USA,Retail,Standard,PC,2013,3,76,NonCasual,514,59.99
25967,Hunter,USA,Retail,Standard,PC,2013,3,77,NonCasual,509,59.99
25968,Hunter,USA,Retail,Standard,PC,2013,3,78,NonCasual,498,59.99
25969,Hunter,USA,Retail,Standard,PC,2013,3,79,NonCasual,473,59.99
25970,Hunter,USA,Retail,Standard,PC,2013,3,80,NonCasual,465,59.99
25971,Hunter,USA,Retail,Standard,PC,2013,3,81,NonCasual,450,59.99
25972,Hunter,USA,Retail,Standard,PC,2013,3,82,NonCasual,427,59.99
25973,Hunter,USA,Retail,Standard,PC,2013,3,83,NonCasual,409,59.99
25974,Hunter,USA,Retail,Standard,PC,2013,3,84,NonCasual,386,59.99
25975,Hunter,USA,Retail,Standard,PC,2013,3,85,NonCasual,371,59.99
25976,Hunter,USA,Retail,Standard,PC,2013,3,86,NonCasual,353,59.99
25977,Hunter,USA,Retail,Standard,PC,2013,3,87,NonCasual,329,59.99
25978,Hunter,USA,Retail,Standard,PC,2013,3,88,NonCasual,311,59.99
25979,Hunter,USA,Retail,Standard,PC,2013,3,89,NonCasual,275,59.99
25980,Hunter,USA,Retail,Standard,PC,2013,3,90,NonCasual,241,59.99
25981,Hunter,USA,Retail,Standard,PC,2013,3,91,NonCasual,164,59.99
27207,TS,USA,Retail,Standard,PS,2012,8,0,NonCasual,741,59.99
27208,TS,USA,Retail,Standard,PS,2012,8,1,NonCasual,741,59.99
27209,TS,USA,Retail,Standard,PS,2012,8,2,NonCasual,501,59.99
27210,TS,USA,Retail,Standard,PS,2012,8,3,NonCasual,377,59.99
27211,TS,USA,Retail,Standard,PS,2012,8,4,NonCasual,284,59.99
27212,TS,USA,Retail,Standard,PS,2012,8,5,NonCasual,217,59.99
27213,TS,USA,Retail,Standard,PS,2012,8,6,NonCasual,160,59.99
27214,TS,USA,Retail,Standard,PS,2012,8,7,NonCasual,138,59.99
27215,TS,USA,Retail,Standard,PS,2012,8,8,NonCasual,102,59.99
27216,TS,USA,Retail,Standard,PS,2012,8,9,NonCasual,7,59.99
27217,TS,USA,Retail,Standard,PS,2012,8,10,NonCasual,6,59.99
27218,TS,USA,Retail,Standard,PS,2012,8,11,NonCasual,6,59.99
27219,TS,USA,Retail,Standard,PS,2012,8,12,NonCasual,6,59.99
27220,TS,USA,Retail,Standard,PS,2012,8,13,NonCasual,6,59.99
27221,TS,USA,Retail,Standard,PS,2012,8,14,NonCasual,6,59.99
27222,TS,USA,Retail,Standard,PS,2012,8,15,NonCasual,6,59.99
27223,TS,USA,Retail,Standard,XBOX,2012,8,0,NonCasual,787,59.99
27224,TS,USA,Retail,Standard,XBOX,2012,8,1,NonCasual,787,59.99
27225,TS,USA,Retail,Standard,XBOX,2012,8,2,NonCasual,512,59.99
27226,TS,USA,Retail,Standard,XBOX,2012,8,3,NonCasual,395,59.99
27227,TS,USA,Retail,Standard,XBOX,2012,8,4,NonCasual,281,59.99
27228,TS,USA,Retail,Standard,XBOX,2012,8,5,NonCasual,210,59.99
27229,TS,USA,Retail,Standard,XBOX,2012,8,6,NonCasual,147,59.99
27230,TS,USA,Retail,Standard,XBOX,2012,8,7,NonCasual,127,59.99
27231,TS,USA,Retail,Standard,XBOX,2012,8,8,NonCasual,103,59.99
27232,TS,USA,Retail,Standard,XBOX,2012,8,9,NonCasual,15,59.99
27233,TS,USA,Retail,Standard,XBOX,2012,8,10,NonCasual,15,59.99
27234,TS,USA,Retail,Standard,XBOX,2012,8,11,NonCasual,15,59.99
27235,TS,USA,Retail,Standard,XBOX,2012,8,12,NonCasual,15,59.99
27236,TS,USA,Retail,Standard,XBOX,2012,8,13,NonCasual,17,59.99
27237,TS,USA,Retail,Standard,XBOX,2012,8,14,NonCasual,17,59.99
27238,TS,USA,Retail,Standard,XBOX,2012,8,15,NonCasual,17,59.99
27258,Track,USA,Digital,Standard,PS,2013,3,1,Casual,0,59.99
27259,Track,USA,Digital,Standard,PS,2013,3,2,Casual,0,59.99
27260,Track,USA,Digital,Standard,PS,2013,3,3,Casual,0,59.99
27261,Track,USA,Digital,Standard,XBOX,2013,3,0,Casual,485,59.99
27262,Track,USA,Digital,Standard,XBOX,2013,3,1,Casual,485,59.99
27263,Track,USA,Digital,Standard,XBOX,2013,3,2,Casual,244,59.99
27264,Track,USA,Digital,Standard,XBOX,2013,3,3,Casual,99,59.99
27265,Track,USA,Digital,Standard,PC,2013,3,0,Casual,457,59.99
27266,Track,USA,Digital,Standard,PC,2013,3,1,Casual,457,59.99
27267,Track,USA,Digital,Standard,PC,2013,3,2,Casual,406,59.99
27268,Track,USA,Digital,Standard,PC,2013,3,3,Casual,375,59.99
27269,Track,USA,Retail,Standard,PS,2013,3,0,Casual,1077,59.99
27270,Track,USA,Retail,Standard,PS,2013,3,1,Casual,1077,59.99
27271,Track,USA,Retail,Standard,PS,2013,3,2,Casual,849,59.99
27272,Track,USA,Retail,Standard,PS,2013,3,3,Casual,754,59.99
27273,Track,USA,Retail,Standard,PS,2013,3,4,Casual,688,59.99
27274,Track,USA,Retail,Standard,PS,2013,3,5,Casual,642,59.99
27275,Track,USA,Retail,Standard,PS,2013,3,6,Casual,592,59.99
27276,Track,USA,Retail,Standard,PS,2013,3,7,Casual,560,59.99
27277,Track,USA,Retail,Standard,PS,2013,3,8,Casual,502,59.99
27278,Track,USA,Retail,Standard,PS,2013,3,9,Casual,485,59.99
27279,Track,USA,Retail,Standard,PS,2013,3,10,Casual,465,59.99
27280,Track,USA,Retail,Standard,PS,2013,3,11,Casual,414,59.99
27281,Track,USA,Retail,Standard,PS,2013,3,12,Casual,398,59.99
27282,Track,USA,Retail,Standard,PS,2013,3,13,Casual,382,59.99
27283,Track,USA,Retail,Standard,PS,2013,3,14,Casual,387,59.99
27284,Track,USA,Retail,Standard,PS,2013,3,15,Casual,374,59.99
27285,Track,USA,Retail,Standard,PS,2013,3,16,Casual,373,59.99
27286,Track,USA,Retail,Standard,PS,2013,3,17,Casual,356,59.99
27287,Track,USA,Retail,Standard,PS,2013,3,18,Casual,358,59.99
27288,Track,USA,Retail,Standard,PS,2013,3,19,Casual,360,59.99
27289,Track,USA,Retail,Standard,PS,2013,3,20,Casual,355,59.99
27290,Track,USA,Retail,Standard,PS,2013,3,21,Casual,358,59.99
27291,Track,USA,Retail,Standard,PS,2013,3,22,Casual,348,59.99
27292,Track,USA,Retail,Standard,PS,2013,3,23,Casual,347,59.99
27293,Track,USA,Retail,Standard,PS,2013,3,24,Casual,339,59.99
27294,Track,USA,Retail,Standard,PS,2013,3,25,Casual,328,59.99
27295,Track,USA,Retail,Standard,PS,2013,3,26,Casual,320,59.99
27296,Track,USA,Retail,Standard,PS,2013,3,27,Casual,311,59.99
27297,Track,USA,Retail,Standard,PS,2013,3,28,Casual,299,59.99
27298,Track,USA,Retail,Standard,PS,2013,3,29,Casual,297,59.99
27299,Track,USA,Retail,Standard,PS,2013,3,30,Casual,285,59.99
27300,Track,USA,Retail,Standard,PS,2013,3,31,Casual,274,59.99
27301,Track,USA,Retail,Standard,PS,2013,3,32,Casual,135,59.99
27302,Track,USA,Retail,Standard,PS,2013,3,33,Casual,130,59.99
27303,Track,USA,Retail,Standard,PS,2013,3,34,Casual,118,59.99
27304,Track,USA,Retail,Standard,PS,2013,3,35,Casual,74,59.99
27305,Track,USA,Retail,Standard,PS,2013,3,36,Casual,67,59.99
27306,Track,USA,Retail,Standard,PS,2013,3,37,Casual,62,59.99
27307,Track,USA,Retail,Standard,PS,2013,3,38,Casual,54,59.99
27308,Track,USA,Retail,Standard,PS,2013,3,39,Casual,47,59.99
27309,Track,USA,Retail,Standard,PS,2013,3,40,Casual,31,59.99
27310,Track,USA,Retail,Standard,PS,2013,3,41,Casual,0,59.99
27311,Track,USA,Retail,Standard,XBOX,2013,3,0,Casual,613,59.99
27312,Track,USA,Retail,Standard,XBOX,2013,3,1,Casual,613,59.99
27313,Track,USA,Retail,Standard,XBOX,2013,3,2,Casual,488,59.99
27314,Track,USA,Retail,Standard,XBOX,2013,3,3,Casual,421,59.99
27315,Track,USA,Retail,Standard,XBOX,2013,3,4,Casual,371,59.99
27316,Track,USA,Retail,Standard,XBOX,2013,3,5,Casual,331,59.99
27317,Track,USA,Retail,Standard,XBOX,2013,3,6,Casual,295,59.99
27318,Track,USA,Retail,Standard,XBOX,2013,3,7,Casual,271,59.99
27319,Track,USA,Retail,Standard,XBOX,2013,3,8,Casual,244,59.99
27320,Track,USA,Retail,Standard,XBOX,2013,3,9,Casual,234,59.99
27321,Track,USA,Retail,Standard,XBOX,2013,3,10,Casual,218,59.99
27322,Track,USA,Retail,Standard,XBOX,2013,3,11,Casual,185,59.99
27323,Track,USA,Retail,Standard,XBOX,2013,3,12,Casual,179,59.99
27324,Track,USA,Retail,Standard,XBOX,2013,3,13,Casual,172,59.99
27325,Track,USA,Retail,Standard,XBOX,2013,3,14,Casual,163,59.99
27326,Track,USA,Retail,Standard,XBOX,2013,3,15,Casual,156,59.99
27327,Track,USA,Retail,Standard,XBOX,2013,3,16,Casual,149,59.99
27328,Track,USA,Retail,Standard,XBOX,2013,3,17,Casual,135,59.99
27329,Track,USA,Retail,Standard,XBOX,2013,3,18,Casual,129,59.99
27330,Track,USA,Retail,Standard,XBOX,2013,3,19,Casual,124,59.99
27331,Track,USA,Retail,Standard,XBOX,2013,3,20,Casual,124,59.99
27332,Track,USA,Retail,Standard,XBOX,2013,3,21,Casual,121,59.99
27333,Track,USA,Retail,Standard,XBOX,2013,3,22,Casual,120,59.99
27334,Track,USA,Retail,Standard,XBOX,2013,3,23,Casual,121,59.99
27335,Track,USA,Retail,Standard,XBOX,2013,3,24,Casual,121,59.99
27336,Track,USA,Retail,Standard,XBOX,2013,3,25,Casual,112,59.99
27337,Track,USA,Retail,Standard,XBOX,2013,3,26,Casual,106,59.99
27338,Track,USA,Retail,Standard,XBOX,2013,3,27,Casual,98,59.99
27339,Track,USA,Retail,Standard,XBOX,2013,3,28,Casual,94,59.99
27340,Track,USA,Retail,Standard,XBOX,2013,3,29,Casual,88,59.99
27341,Track,USA,Retail,Standard,XBOX,2013,3,30,Casual,81,59.99
27342,Track,USA,Retail,Standard,XBOX,2013,3,31,Casual,77,59.99
27343,Track,USA,Retail,Standard,XBOX,2013,3,32,Casual,68,59.99
27344,Track,USA,Retail,Standard,XBOX,2013,3,33,Casual,68,59.99
27345,Track,USA,Retail,Standard,XBOX,2013,3,34,Casual,61,59.99
27346,Track,USA,Retail,Standard,XBOX,2013,3,35,Casual,26,59.99
27347,Track,USA,Retail,Standard,XBOX,2013,3,36,Casual,24,59.99
27348,Track,USA,Retail,Standard,XBOX,2013,3,37,Casual,21,59.99
27349,Track,USA,Retail,Standard,XBOX,2013,3,38,Casual,19,59.99
27350,Track,USA,Retail,Standard,XBOX,2013,3,39,Casual,18,59.99
27351,Track,USA,Retail,Standard,XBOX,2013,3,40,Casual,12,59.99
27352,Track,USA,Retail,Standard,XBOX,2013,3,41,Casual,0,59.99
27482,Fission,USA,Retail,Standard,PS,2011,4,0,Casual,1533,59.99
27483,Fission,USA,Retail,Standard,PS,2011,4,1,Casual,1533,59.99
27484,Fission,USA,Retail,Standard,PS,2011,4,2,Casual,848,59.99
27485,Fission,USA,Retail,Standard,PS,2011,4,3,Casual,627,59.99
27486,Fission,USA,Retail,Standard,PS,2011,4,4,Casual,455,59.99
27487,Fission,USA,Retail,Standard,PS,2011,4,5,Casual,314,59.99
27488,Fission,USA,Retail,Standard,PS,2011,4,6,Casual,191,59.99
27489,Fission,USA,Retail,Standard,PS,2011,4,7,Casual,85,59.99
27490,Fission,USA,Retail,Standard,XBOX,2011,4,0,Casual,1939,59.99
27491,Fission,USA,Retail,Standard,XBOX,2011,4,1,Casual,1939,59.99
27492,Fission,USA,Retail,Standard,XBOX,2011,4,2,Casual,1172,59.99
27493,Fission,USA,Retail,Standard,XBOX,2011,4,3,Casual,853,59.99
27494,Fission,USA,Retail,Standard,XBOX,2011,4,4,Casual,661,59.99
27495,Fission,USA,Retail,Standard,XBOX,2011,4,5,Casual,444,59.99
27496,Fission,USA,Retail,Standard,XBOX,2011,4,6,Casual,210,59.99
27497,Fission,USA,Retail,Standard,XBOX,2011,4,7,Casual,61,59.99
27531,CnD,USA,Digital,Standard,PS,2011,5,0,NonCasual,35582,59.99
27532,CnD,USA,Digital,Standard,PS,2011,5,1,NonCasual,17809,59.99
27533,CnD,USA,Digital,Standard,PS,2011,5,2,NonCasual,8469,59.99
27534,CnD,USA,Digital,Standard,PS,2011,5,3,NonCasual,5046,59.99
27535,CnD,USA,Digital,Standard,PS,2011,5,4,NonCasual,2719,59.99
27575,CnD,USA,Digital,Standard,PC,2011,5,0,NonCasual,22893,59.99
27576,CnD,USA,Digital,Standard,PC,2011,5,1,NonCasual,10841,59.99
27577,CnD,USA,Digital,Standard,PC,2011,5,2,NonCasual,5310,59.99
27578,CnD,USA,Digital,Standard,PC,2011,5,3,NonCasual,3684,59.99
27579,CnD,USA,Digital,Standard,PC,2011,5,4,NonCasual,2724,59.99
27580,CnD,USA,Digital,Standard,PC,2011,5,5,NonCasual,2060,59.99
27581,CnD,USA,Digital,Standard,PC,2011,5,6,NonCasual,1517,59.99
27582,CnD,USA,Digital,Standard,PC,2011,5,7,NonCasual,1086,59.99
27583,CnD,USA,Digital,Standard,PC,2011,5,8,NonCasual,510,59.99
27814,CnD,USA,Retail,Standard,PS,2011,5,0,NonCasual,448257,59.99
27815,CnD,USA,Retail,Standard,PS,2011,5,1,NonCasual,413347,59.99
27816,CnD,USA,Retail,Standard,PS,2011,5,2,NonCasual,341446,59.99
27817,CnD,USA,Retail,Standard,PS,2011,5,3,NonCasual,302749,59.99
27818,CnD,USA,Retail,Standard,PS,2011,5,4,NonCasual,267150,59.99
27819,CnD,USA,Retail,Standard,PS,2011,5,5,NonCasual,241902,59.99
27820,CnD,USA,Retail,Standard,PS,2011,5,6,NonCasual,224473,59.99
27821,CnD,USA,Retail,Standard,PS,2011,5,7,NonCasual,208479,59.99
27822,CnD,USA,Retail,Standard,PS,2011,5,8,NonCasual,192805,59.99
27823,CnD,USA,Retail,Standard,PS,2011,5,9,NonCasual,177038,59.99
27824,CnD,USA,Retail,Standard,PS,2011,5,10,NonCasual,161025,59.99
27825,CnD,USA,Retail,Standard,PS,2011,5,11,NonCasual,139623,59.99
27826,CnD,USA,Retail,Standard,PS,2011,5,12,NonCasual,128801,59.99
27827,CnD,USA,Retail,Standard,PS,2011,5,13,NonCasual,122648,59.99
27828,CnD,USA,Retail,Standard,PS,2011,5,14,NonCasual,119341,59.99
27829,CnD,USA,Retail,Standard,PS,2011,5,15,NonCasual,116619,59.99
27830,CnD,USA,Retail,Standard,PS,2011,5,16,NonCasual,113374,59.99
27831,CnD,USA,Retail,Standard,PS,2011,5,17,NonCasual,110785,59.99
27832,CnD,USA,Retail,Standard,PS,2011,5,18,NonCasual,108129,59.99
27833,CnD,USA,Retail,Standard,PS,2011,5,19,NonCasual,105603,59.99
27834,CnD,USA,Retail,Standard,PS,2011,5,20,NonCasual,103176,59.99
27835,CnD,USA,Retail,Standard,PS,2011,5,21,NonCasual,101296,59.99
27836,CnD,USA,Retail,Standard,PS,2011,5,22,NonCasual,99371,59.99
27837,CnD,USA,Retail,Standard,PS,2011,5,23,NonCasual,96854,59.99
27838,CnD,USA,Retail,Standard,PS,2011,5,24,NonCasual,95568,59.99
27839,CnD,USA,Retail,Standard,PS,2011,5,25,NonCasual,94573,59.99
27840,CnD,USA,Retail,Standard,PS,2011,5,26,NonCasual,93622,59.99
27841,CnD,USA,Retail,Standard,PS,2011,5,27,NonCasual,92622,59.99
27842,CnD,USA,Retail,Standard,PS,2011,5,28,NonCasual,91870,59.99
27843,CnD,USA,Retail,Standard,PS,2011,5,29,NonCasual,94893,59.99
27844,CnD,USA,Retail,Standard,PS,2011,5,30,NonCasual,97573,59.99
27845,CnD,USA,Retail,Standard,PS,2011,5,31,NonCasual,101905,59.99
27846,CnD,USA,Retail,Standard,PS,2011,5,32,NonCasual,107201,59.99
27847,CnD,USA,Retail,Standard,PS,2011,5,33,NonCasual,114990,59.99
27848,CnD,USA,Retail,Standard,PS,2011,5,34,NonCasual,111372,59.99
27849,CnD,USA,Retail,Standard,PS,2011,5,35,NonCasual,108130,59.99
27850,CnD,USA,Retail,Standard,PS,2011,5,36,NonCasual,105598,59.99
27851,CnD,USA,Retail,Standard,PS,2011,5,37,NonCasual,101369,59.99
27852,CnD,USA,Retail,Standard,PS,2011,5,38,NonCasual,97524,59.99
27853,CnD,USA,Retail,Standard,PS,2011,5,39,NonCasual,93999,59.99
27854,CnD,USA,Retail,Standard,PS,2011,5,40,NonCasual,90049,59.99
27855,CnD,USA,Retail,Standard,PS,2011,5,41,NonCasual,86350,59.99
27856,CnD,USA,Retail,Standard,PS,2011,5,42,NonCasual,83933,59.99
27857,CnD,USA,Retail,Standard,PS,2011,5,43,NonCasual,80236,59.99
27858,CnD,USA,Retail,Standard,PS,2011,5,44,NonCasual,75534,59.99
27859,CnD,USA,Retail,Standard,PS,2011,5,45,NonCasual,71949,59.99
27860,CnD,USA,Retail,Standard,PS,2011,5,46,NonCasual,69563,59.99
27861,CnD,USA,Retail,Standard,PS,2011,5,47,NonCasual,65932,59.99
27862,CnD,USA,Retail,Standard,PS,2011,5,48,NonCasual,60579,59.99
27863,CnD,USA,Retail,Standard,PS,2011,5,49,NonCasual,52839,59.99
27864,CnD,USA,Retail,Standard,PS,2011,5,50,NonCasual,39621,59.99
27865,CnD,USA,Retail,Standard,PS,2011,5,51,NonCasual,844,59.99
27866,CnD,USA,Retail,Standard,PS,2011,5,52,NonCasual,839,59.99
27867,CnD,USA,Retail,Standard,PS,2011,5,53,NonCasual,823,59.99
27868,CnD,USA,Retail,Standard,PS,2011,5,54,NonCasual,787,59.99
27869,CnD,USA,Retail,Standard,PS,2011,5,55,NonCasual,781,59.99
27870,CnD,USA,Retail,Standard,PS,2011,5,56,NonCasual,774,59.99
27871,CnD,USA,Retail,Standard,PS,2011,5,57,NonCasual,752,59.99
27872,CnD,USA,Retail,Standard,PS,2011,5,58,NonCasual,750,59.99
27873,CnD,USA,Retail,Standard,PS,2011,5,59,NonCasual,743,59.99
27874,CnD,USA,Retail,Standard,PS,2011,5,60,NonCasual,735,59.99
27875,CnD,USA,Retail,Standard,PS,2011,5,61,NonCasual,728,59.99
27876,CnD,USA,Retail,Standard,PS,2011,5,62,NonCasual,727,59.99
27877,CnD,USA,Retail,Standard,PS,2011,5,63,NonCasual,601,59.99
27878,CnD,USA,Retail,Standard,PS,2011,5,64,NonCasual,575,59.99
27879,CnD,USA,Retail,Standard,PS,2011,5,65,NonCasual,498,59.99
27934,CnD,USA,Retail,Standard,Nintendo,2011,11,0,NonCasual,3688,59.99
27935,CnD,USA,Retail,Standard,Nintendo,2011,11,1,NonCasual,3594,59.99
27936,CnD,USA,Retail,Standard,Nintendo,2011,11,2,NonCasual,3554,59.99
27937,CnD,USA,Retail,Standard,Nintendo,2011,11,3,NonCasual,3532,59.99
27938,CnD,USA,Retail,Standard,Nintendo,2011,11,4,NonCasual,3516,59.99
27939,CnD,USA,Retail,Standard,Nintendo,2011,11,5,NonCasual,3508,59.99
27940,CnD,USA,Retail,Standard,Nintendo,2011,11,6,NonCasual,3519,59.99
27941,CnD,USA,Retail,Standard,Nintendo,2011,11,7,NonCasual,3524,59.99
27942,CnD,USA,Retail,Standard,Nintendo,2011,11,8,NonCasual,3555,59.99
27943,CnD,USA,Retail,Standard,Nintendo,2011,11,9,NonCasual,3337,59.99
27944,CnD,USA,Retail,Standard,Nintendo,2011,11,10,NonCasual,3639,59.99
27945,CnD,USA,Retail,Standard,Nintendo,2011,11,11,NonCasual,3684,59.99
27946,CnD,USA,Retail,Standard,Nintendo,2011,11,12,NonCasual,3718,59.99
27947,CnD,USA,Retail,Standard,Nintendo,2011,11,13,NonCasual,3765,59.99
27948,CnD,USA,Retail,Standard,Nintendo,2011,11,14,NonCasual,3805,59.99
27949,CnD,USA,Retail,Standard,Nintendo,2011,11,15,NonCasual,3837,59.99
27950,CnD,USA,Retail,Standard,Nintendo,2011,11,16,NonCasual,3863,59.99
27951,CnD,USA,Retail,Standard,Nintendo,2011,11,17,NonCasual,3883,59.99
27952,CnD,USA,Retail,Standard,Nintendo,2011,11,18,NonCasual,3904,59.99
27953,CnD,USA,Retail,Standard,Nintendo,2011,11,19,NonCasual,3940,59.99
27954,CnD,USA,Retail,Standard,Nintendo,2011,11,20,NonCasual,3944,59.99
27955,CnD,USA,Retail,Standard,Nintendo,2011,11,21,NonCasual,3960,59.99
27956,CnD,USA,Retail,Standard,Nintendo,2011,11,22,NonCasual,3967,59.99
