,Edition,Channel,Region,Installment,Platform,RelativeWeek,ReservesLevel
493,Collector,Digital,MEX,Shooter 5,PS4,10,1
494,Collector,Digital,MEX,Shooter 5,PS4,11,1
495,Collector,Digital,MEX,Shooter 5,PS4,12,1
496,Collector,Digital,MEX,Shooter 5,PS4,13,1
497,Collector,Digital,MEX,Shooter 5,PS4,14,1
498,Collector,Digital,MEX,Shooter 5,PS4,15,1
499,Collector,Digital,MEX,Shooter 5,PS4,16,1
500,Collector,Digital,MEX,Shooter 5,XBOX ONE,41,1
501,Collector,Digital,MEX,Shooter PRIMAL,PS4,0,206
502,Collector,Digital,MEX,Shooter PRIMAL,PS4,1,145
503,Collector,Digital,MEX,Shooter PRIMAL,PS4,2,101
504,Collector,Digital,MEX,Shooter PRIMAL,PS4,3,89
505,Collector,Digital,MEX,Shooter PRIMAL,PS4,4,70
506,Collector,Digital,MEX,Shooter PRIMAL,PS4,5,56
507,Collector,Digital,MEX,Shooter PRIMAL,PS4,6,47
508,Collector,Digital,MEX,Shooter PRIMAL,PS4,7,36
509,Collector,Digital,MEX,Shooter PRIMAL,PS4,8,28
510,Collector,Digital,MEX,Shooter PRIMAL,PS4,9,14
511,Collector,Digital,MEX,Shooter PRIMAL,PS4,10,6
512,Collector,Digital,MEX,Shooter PRIMAL,XBOX ONE,0,432
513,Collector,Digital,MEX,Shooter PRIMAL,XBOX ONE,0,249
514,Collector,Digital,ROSA,Gems,PC,0,53
515,Collector,Digital,ROSA,Gems,PC,1,43
516,Collector,Digital,ROSA,Gems,PC,2,35
517,Collector,Digital,ROSA,Gems,PC,3,32
518,Collector,Digital,ROSA,Gems,PC,4,31
519,Collector,Digital,ROSA,Gems,PC,5,31
520,Collector,Digital,ROSA,Gems,PC,6,24
521,Collector,Digital,ROSA,Gems,PC,7,25
522,Collector,Digital,ROSA,Gems,PC,8,25
523,Collector,Digital,ROSA,Gems,PC,9,24
524,Collector,Digital,ROSA,Gems,PC,10,24
525,Collector,Digital,ROSA,Gems,PC,11,31
526,Collector,Digital,ROSA,Gems,PC,12,23
527,Collector,Digital,ROSA,Gems,PC,13,28
528,Collector,Digital,ROSA,Gems,PC,14,28
529,Collector,Digital,ROSA,Gems,PC,15,28
530,Collector,Digital,ROSA,Gems,PC,16,28
531,Collector,Digital,ROSA,Gems,PC,17,21
532,Collector,Digital,ROSA,Gems,PC,18,13
533,Collector,Digital,ROSA,Gems,PC,20,11
534,Collector,Digital,ROSA,Gems,PC,21,10
535,Collector,Digital,ROSA,Gems,PC,22,8
536,Collector,Digital,ROSA,Kevin F,PC,0,1
537,Collector,Digital,ROSA,Kevin F,PC,1,1
538,Collector,Digital,ROSA,Kevin F,PC,2,1
539,Collector,Digital,ROSA,Kevin F,PC,3,1
540,Collector,Digital,ROSA,Kevin F,PC,4,1
541,Collector,Digital,ROSA,Kevin F,PC,5,1
542,Collector,Digital,ROSA,Kevin F,PC,6,1
543,Collector,Digital,ROSA,Kevin F,PC,7,1
544,Collector,Digital,ROSA,Kevin F,PC,8,1
545,Collector,Digital,ROSA,Kevin F,PC,9,1
546,Collector,Digital,ROSA,Kevin F,PC,10,1
547,Collector,Digital,ROSA,Kevin F,PC,11,1
548,Collector,Digital,ROSA,Kevin F,PC,12,1
549,Collector,Digital,ROSA,Kevin F,PC,13,1
550,Collector,Digital,ROSA,Kevin F,PC,14,1
551,Collector,Digital,ROSA,Kevin F,PC,15,1
552,Collector,Digital,ROSA,Kevin F,PC,16,1
553,Collector,Digital,ROSA,Kevin F,PC,17,1
554,Collector,Digital,ROSA,Kevin F,PC,18,1
555,Collector,Digital,ROSA,Kevin F,PC,19,1
556,Collector,Digital,ROSA,Kevin F,PC,20,1
557,Collector,Digital,ROSA,Kevin F,PC,21,1
558,Collector,Digital,ROSA,Kevin F,PC,22,1
559,Collector,Digital,ROSA,Kevin F,PS4,0,3
560,Collector,Digital,ROSA,Kevin F,PS4,1,3
561,Collector,Digital,ROSA,Kevin F,PS4,2,3
562,Collector,Digital,ROSA,Kevin F,PS4,3,3
563,Collector,Digital,ROSA,Kevin F,PS4,4,3
564,Collector,Digital,ROSA,Kevin F,PS4,5,3
565,Collector,Digital,ROSA,Kevin F,PS4,6,3
566,Collector,Digital,ROSA,Kevin F,PS4,7,3
567,Collector,Digital,ROSA,Kevin F,PS4,8,3
568,Collector,Digital,ROSA,Kevin F,PS4,9,3
569,Collector,Digital,ROSA,Kevin F,PS4,10,3
570,Collector,Digital,ROSA,Kevin F,PS4,11,3
571,Collector,Digital,ROSA,Kevin F,PS4,12,3
572,Collector,Digital,ROSA,Kevin F,PS4,13,3
573,Collector,Digital,ROSA,Kevin F,PS4,14,3
574,Collector,Digital,ROSA,Kevin F,PS4,15,3
575,Collector,Digital,ROSA,Kevin F,PS4,16,3
576,Collector,Digital,ROSA,Kevin F,PS4,17,3
577,Collector,Digital,ROSA,Kevin F,PS4,18,3
578,Collector,Digital,ROSA,Kevin F,PS4,19,3
579,Collector,Digital,ROSA,Kevin F,PS4,20,3
580,Collector,Digital,ROSA,Kevin F,PS4,21,3
581,Collector,Digital,ROSA,Kevin F,PS4,22,4
582,Collector,Digital,ROSA,Kevin F,PS4,23,4
583,Collector,Digital,ROSA,Kevin F,PS4,24,4
584,Collector,Digital,ROSA,Kevin F,PS4,25,4
585,Collector,Digital,ROSA,Kevin F,PS4,26,4
586,Collector,Digital,ROSA,Kevin F,PS4,27,4
587,Collector,Digital,ROSA,Kevin F,PS4,28,4
588,Collector,Digital,ROSA,Kevin F,PS4,29,4
589,Collector,Digital,ROSA,Kevin F,PS4,30,4
590,Collector,Digital,ROSA,Kevin F,PS4,31,4
591,Collector,Digital,ROSA,Kevin F,PS4,32,4
592,Collector,Digital,ROSA,Kevin F,PS4,33,4
593,Collector,Digital,ROSA,Kevin F,PS4,34,4
594,Collector,Digital,ROSA,Kevin F,PS4,35,4
595,Collector,Digital,ROSA,Kevin F,PS4,36,4
596,Collector,Digital,ROSA,Kevin F,PS4,37,4
597,Collector,Digital,ROSA,Kevin F,PS4,38,4
598,Collector,Digital,ROSA,Kevin F,PS4,39,4
599,Collector,Digital,ROSA,Kevin F,PS4,40,4
600,Collector,Digital,ROSA,Kevin F,PS4,41,4
601,Collector,Digital,ROSA,Kevin F,PS4,42,4
602,Collector,Digital,ROSA,Kevin F,PS4,43,4
603,Collector,Digital,ROSA,Kevin F,PS4,44,4
604,Collector,Digital,ROSA,Kevin F,PS4,45,4
605,Collector,Digital,ROSA,Kevin F,PS4,46,4
606,Collector,Digital,ROSA,Kevin F,PS4,47,4
607,Collector,Digital,ROSA,Kevin F,PS4,48,4
608,Collector,Digital,ROSA,Kevin F,PS4,49,4
609,Collector,Digital,ROSA,Kevin F,PS4,50,4
610,Collector,Digital,ROSA,Kevin F,PS4,51,4
611,Collector,Digital,ROSA,Kevin F,PS4,52,4
612,Collector,Digital,ROSA,Kevin F,PS4,53,4
613,Collector,Digital,ROSA,Kevin F,PS4,54,4
614,Collector,Digital,ROSA,Kevin F,PS4,55,4
615,Collector,Digital,ROSA,Kevin F,PS4,56,4
616,Collector,Digital,ROSA,Kevin F,PS4,57,4
617,Collector,Digital,ROSA,Kevin F,PS4,58,4
618,Collector,Digital,ROSA,Kevin F,PS4,59,4
619,Collector,Digital,ROSA,RPG 4,PC,1,10
620,Collector,Digital,ROSA,RPG 4,PC,2,4
621,Collector,Digital,ROSA,RPG 4,PC,4,3
622,Collector,Digital,ROSA,RPG 4,PC,5,2
623,Collector,Digital,ROSA,RPG 4,PC,7,1
624,Collector,Digital,ROSA,RPG O,PS4,0,8
625,Collector,Digital,ROSA,RPG O,PS4,1,8
626,Collector,Digital,ROSA,RPG O,PS4,2,8
627,Collector,Digital,ROSA,RPG O,PS4,3,8
628,Collector,Digital,ROSA,RPG O,PS4,4,8
629,Collector,Digital,ROSA,RPG O,PS4,5,8
630,Collector,Digital,ROSA,RPG O,PS4,6,7
631,Collector,Digital,ROSA,RPG O,PS4,7,6
632,Collector,Digital,ROSA,RPG O,PS4,8,6
633,Collector,Digital,ROSA,RPG O,PS4,9,6
634,Collector,Digital,ROSA,RPG O,PS4,10,4
635,Collector,Digital,ROSA,RPG O,PS4,11,3
636,Collector,Digital,ROSA,RPG O,PS4,12,3
637,Collector,Digital,ROSA,RPG O,PS4,13,3
638,Collector,Digital,ROSA,RPG O,PS4,14,3
639,Collector,Digital,ROSA,RPG O,PS4,15,3
640,Collector,Digital,ROSA,RPG O,PS4,16,2
641,Collector,Digital,ROSA,RPG O,PS4,17,2
642,Collector,Digital,ROSA,RPG O,PS4,18,2
643,Collector,Digital,ROSA,RPG O,PS4,19,2
644,Collector,Digital,ROSA,RPG O,XBOX ONE,0,1
645,Collector,Digital,ROSA,RPG O,XBOX ONE,1,1
646,Collector,Digital,ROSA,RPG O,XBOX ONE,2,1
647,Collector,Digital,ROSA,RPG O,XBOX ONE,3,1
648,Collector,Digital,ROSA,RPG O,XBOX ONE,4,1
649,Collector,Digital,ROSA,RPG O,XBOX ONE,5,1
650,Collector,Digital,ROSA,RPG O,XBOX ONE,6,1
651,Collector,Digital,ROSA,RPG O,XBOX ONE,7,1
652,Collector,Digital,ROSA,RPG O,XBOX ONE,8,1
653,Collector,Digital,ROSA,RPG O,XBOX ONE,9,1
654,Collector,Digital,ROSA,RPG O,XBOX ONE,10,1
655,Collector,Digital,ROSA,RPG O,XBOX ONE,11,1
656,Collector,Digital,ROSA,RPG O,XBOX ONE,12,1
657,Collector,Digital,ROSA,RPG O,XBOX ONE,13,1
658,Collector,Digital,ROSA,RPG O,XBOX ONE,14,1
659,Collector,Digital,ROSA,RPG O,XBOX ONE,15,1
660,Collector,Digital,ROSA,Shooter 5,PS4,9,1
661,Collector,Digital,ROSA,Shooter PRIMAL,PS4,0,244
662,Collector,Digital,ROSA,Shooter PRIMAL,PS4,1,171
663,Collector,Digital,ROSA,Shooter PRIMAL,PS4,2,109
664,Collector,Digital,ROSA,Shooter PRIMAL,PS4,3,88
665,Collector,Digital,ROSA,Shooter PRIMAL,PS4,4,76
666,Collector,Digital,ROSA,Shooter PRIMAL,PS4,5,65
667,Collector,Digital,ROSA,Shooter PRIMAL,PS4,6,56
668,Collector,Digital,ROSA,Shooter PRIMAL,PS4,7,44
669,Collector,Digital,ROSA,Shooter PRIMAL,PS4,8,35
670,Collector,Digital,ROSA,Shooter PRIMAL,PS4,9,24
671,Collector,Digital,ROSA,Shooter PRIMAL,PS4,10,10
672,Collector,Digital,ROSA,Shooter PRIMAL,XBOX ONE,0,686
673,Collector,Digital,ROSA,Shooter PRIMAL,XBOX ONE,0,394
674,Collector,Digital,USA,CnD 2,PC,1,135
675,Collector,Digital,USA,CnD 2,PC,2,105
676,Collector,Digital,USA,CnD 2,PC,3,91
677,Collector,Digital,USA,CnD 2,PC,4,68
678,Collector,Digital,USA,CnD 2,PC,5,56
679,Collector,Digital,USA,CnD 2,PC,6,47
680,Collector,Digital,USA,CnD 2,PC,7,41
681,Collector,Digital,USA,CnD 2,PC,8,31
682,Collector,Digital,USA,CnD 2,PC,9,11
683,Collector,Digital,USA,CnD 2,PC,10,2
684,Collector,Digital,USA,CnD 2,PS4,0,318
685,Collector,Digital,USA,CnD 2,PS4,1,232
686,Collector,Digital,USA,CnD 2,PS4,2,165
687,Collector,Digital,USA,CnD 2,PS4,3,98
688,Collector,Digital,USA,CnD 2,PS4,4,77
689,Collector,Digital,USA,CnD 2,PS4,5,63
690,Collector,Digital,USA,CnD 2,PS4,6,47
691,Collector,Digital,USA,CnD 2,PS4,7,24
692,Collector,Digital,USA,CnD 2,PS4,8,4
693,Collector,Digital,USA,CnD 2,XBOX ONE,0,175
694,Collector,Digital,USA,CnD 2,XBOX ONE,1,144
695,Collector,Digital,USA,CnD 2,XBOX ONE,2,108
696,Collector,Digital,USA,CnD 2,XBOX ONE,3,66
697,Collector,Digital,USA,CnD 2,XBOX ONE,4,45
698,Collector,Digital,USA,CnD 2,XBOX ONE,5,33
699,Collector,Digital,USA,CnD 2,XBOX ONE,6,28
700,Collector,Digital,USA,CnD 2,XBOX ONE,7,14
701,Collector,Digital,USA,CnD 2,XBOX ONE,8,2
702,Collector,Digital,USA,Flag,PS4,0,242
703,Collector,Digital,USA,Flag,PS4,1,242
704,Collector,Digital,USA,Flag,PS4,2,242
705,Collector,Digital,USA,Flag,PS4,3,242
706,Collector,Digital,USA,Flag,PS4,4,242
707,Collector,Digital,USA,Flag,PS4,5,242
708,Collector,Digital,USA,Flag,PS4,6,242
709,Collector,Digital,USA,Flag,PS4,7,242
710,Collector,Digital,USA,Flag,XBOX ONE,0,290
711,Collector,Digital,USA,Flag,XBOX ONE,1,290
712,Collector,Digital,USA,Flag,XBOX ONE,2,290
713,Collector,Digital,USA,Flag,XBOX ONE,3,290
714,Collector,Digital,USA,Flag,XBOX ONE,4,290
715,Collector,Digital,USA,Flag,XBOX ONE,5,290
716,Collector,Digital,USA,Flag,XBOX ONE,6,290
717,Collector,Digital,USA,Flag,XBOX ONE,7,290
718,Collector,Digital,USA,Gems,PC,0,3933
719,Collector,Digital,USA,Gems,PC,1,2355
720,Collector,Digital,USA,Gems,PC,2,2023
721,Collector,Digital,USA,Gems,PC,3,1937
722,Collector,Digital,USA,Gems,PC,4,1890
723,Collector,Digital,USA,Gems,PC,5,1803
724,Collector,Digital,USA,Gems,PC,6,1557
725,Collector,Digital,USA,Gems,PC,7,1526
726,Collector,Digital,USA,Gems,PC,8,1497
727,Collector,Digital,USA,Gems,PC,9,1482
728,Collector,Digital,USA,Gems,PC,10,1465
729,Collector,Digital,USA,Gems,PC,11,1441
730,Collector,Digital,USA,Gems,PC,12,1428
731,Collector,Digital,USA,Gems,PC,13,1400
732,Collector,Digital,USA,Gems,PC,14,1394
733,Collector,Digital,USA,Gems,PC,15,1374
734,Collector,Digital,USA,Gems,PC,16,1342
735,Collector,Digital,USA,Gems,PC,17,1074
736,Collector,Digital,USA,Gems,PC,18,706
737,Collector,Digital,USA,Gems,PC,19,650
738,Collector,Digital,USA,Gems,PC,20,594
739,Collector,Digital,USA,Gems,PC,21,550
740,Collector,Digital,USA,Gems,PC,22,347
741,Collector,Digital,USA,Jungle,PC,1,2
742,Collector,Digital,USA,Jungle,PC,2,2
743,Collector,Digital,USA,Jungle,PC,3,2
744,Collector,Digital,USA,Jungle,PC,4,2
745,Collector,Digital,USA,Jungle,PC,5,2
746,Collector,Digital,USA,Jungle,PC,6,2
747,Collector,Digital,USA,Jungle,PC,7,2
748,Collector,Digital,USA,Jungle,PC,8,2
749,Collector,Digital,USA,Jungle,PC,9,2
750,Collector,Digital,USA,Jungle,PC,10,2
751,Collector,Digital,USA,Jungle,PC,11,2
752,Collector,Digital,USA,Jungle,PC,12,2
753,Collector,Digital,USA,Jungle,PC,13,2
754,Collector,Digital,USA,Jungle,PC,14,2
755,Collector,Digital,USA,Jungle,PC,15,2
756,Collector,Digital,USA,Jungle,PC,16,2
757,Collector,Digital,USA,Jungle,PC,17,2
758,Collector,Digital,USA,Jungle,PC,18,2
759,Collector,Digital,USA,Jungle,PC,19,2
760,Collector,Digital,USA,Jungle,PC,20,2
761,Collector,Digital,USA,Jungle,PC,21,2
762,Collector,Digital,USA,Jungle,PC,22,2
763,Collector,Digital,USA,Jungle,PC,24,2
764,Collector,Digital,USA,Jungle,PC,25,2
765,Collector,Digital,USA,Jungle,PC,26,2
766,Collector,Digital,USA,Jungle,PC,27,2
767,Collector,Digital,USA,Jungle,PC,28,1
768,Collector,Digital,USA,Jungle,PC,29,1
769,Collector,Digital,USA,Jungle,PC,30,1
770,Collector,Digital,USA,Jungle,PC,31,1
771,Collector,Digital,USA,Jungle,PC,32,1
772,Collector,Digital,USA,Jungle,PC,33,1
773,Collector,Digital,USA,Jungle,PC,34,1
774,Collector,Digital,USA,Jungle,PC,35,1
775,Collector,Digital,USA,Jungle,PC,36,1
776,Collector,Digital,USA,Jungle,PC,37,1
777,Collector,Digital,USA,Jungle,PS4,0,343
778,Collector,Digital,USA,Jungle,PS4,1,343
779,Collector,Digital,USA,Jungle,PS4,2,343
780,Collector,Digital,USA,Jungle,PS4,3,322
781,Collector,Digital,USA,Jungle,PS4,4,303
782,Collector,Digital,USA,Jungle,PS4,5,268
783,Collector,Digital,USA,Jungle,PS4,6,171
784,Collector,Digital,USA,Jungle,PS4,7,62
785,Collector,Digital,USA,Jungle,PS4,8,58
786,Collector,Digital,USA,Jungle,PS4,9,45
787,Collector,Digital,USA,Jungle,PS4,10,42
788,Collector,Digital,USA,Jungle,PS4,11,40
789,Collector,Digital,USA,Jungle,PS4,12,37
790,Collector,Digital,USA,Jungle,PS4,13,25
791,Collector,Digital,USA,Jungle,PS4,14,23
792,Collector,Digital,USA,Jungle,PS4,15,23
793,Collector,Digital,USA,Jungle,PS4,16,22
794,Collector,Digital,USA,Jungle,PS4,17,21
795,Collector,Digital,USA,Jungle,PS4,18,17
796,Collector,Digital,USA,Jungle,PS4,19,12
797,Collector,Digital,USA,Jungle,PS4,20,11
798,Collector,Digital,USA,Jungle,PS4,21,11
799,Collector,Digital,USA,Jungle,PS4,22,8
800,Collector,Digital,USA,Jungle,PS4,23,2
801,Collector,Digital,USA,Kevin F,PC,60,28
802,Collector,Digital,USA,Kevin F,PC,61,26
803,Collector,Digital,USA,Kevin F,PC,62,25
804,Collector,Digital,USA,Kevin F,PC,63,23
805,Collector,Digital,USA,Kevin F,PC,64,22
806,Collector,Digital,USA,Kevin F,PC,65,21
807,Collector,Digital,USA,Kevin F,PC,66,20
808,Collector,Digital,USA,Kevin F,PC,67,18
809,Collector,Digital,USA,Kevin F,PC,68,17
810,Collector,Digital,USA,Kevin F,PC,69,15
811,Collector,Digital,USA,Kevin F,PC,70,10
812,Collector,Digital,USA,Kevin F,PS4,60,152
813,Collector,Digital,USA,Kevin F,PS4,61,153
814,Collector,Digital,USA,Kevin F,PS4,62,145
815,Collector,Digital,USA,Kevin F,PS4,63,143
816,Collector,Digital,USA,Kevin F,PS4,64,140
817,Collector,Digital,USA,Kevin F,PS4,65,138
818,Collector,Digital,USA,Kevin F,PS4,66,134
819,Collector,Digital,USA,Kevin F,PS4,67,131
820,Collector,Digital,USA,Kevin F,PS4,68,130
821,Collector,Digital,USA,Kevin F,PS4,69,120
822,Collector,Digital,USA,Kevin F,PS4,70,102
823,Collector,Digital,USA,Kevin F,XBOX ONE,60,55
824,Collector,Digital,USA,Kevin F,XBOX ONE,61,52
825,Collector,Digital,USA,Kevin F,XBOX ONE,62,50
826,Collector,Digital,USA,Kevin F,XBOX ONE,63,45
827,Collector,Digital,USA,Kevin F,XBOX ONE,64,42
828,Collector,Digital,USA,Kevin F,XBOX ONE,65,39
829,Collector,Digital,USA,Kevin F,XBOX ONE,66,37
830,Collector,Digital,USA,Kevin F,XBOX ONE,67,37
831,Collector,Digital,USA,Kevin F,XBOX ONE,68,36
832,Collector,Digital,USA,Kevin F,XBOX ONE,69,34
833,Collector,Digital,USA,Kevin F,XBOX ONE,70,29
834,Collector,Digital,USA,RPG 4,PC,1,28
835,Collector,Digital,USA,RPG 4,PC,2,18
836,Collector,Digital,USA,RPG 4,PC,3,11
837,Collector,Digital,USA,RPG 4,PC,4,6
838,Collector,Digital,USA,RPG 4,PC,5,1
839,Collector,Digital,USA,RPG O,PS4,0,3909
840,Collector,Digital,USA,RPG O,PS4,1,3909
841,Collector,Digital,USA,RPG O,PS4,2,3838
842,Collector,Digital,USA,RPG O,PS4,3,3838
843,Collector,Digital,USA,RPG O,PS4,4,3839
844,Collector,Digital,USA,RPG O,PS4,5,3729
845,Collector,Digital,USA,RPG O,PS4,6,3570
846,Collector,Digital,USA,RPG O,PS4,7,3392
847,Collector,Digital,USA,RPG O,PS4,8,3263
848,Collector,Digital,USA,RPG O,PS4,9,3083
849,Collector,Digital,USA,RPG O,PS4,10,2835
850,Collector,Digital,USA,RPG O,PS4,11,2710
851,Collector,Digital,USA,RPG O,PS4,12,2591
852,Collector,Digital,USA,RPG O,PS4,13,2462
853,Collector,Digital,USA,RPG O,PS4,14,2347
854,Collector,Digital,USA,RPG O,PS4,15,2198
855,Collector,Digital,USA,RPG O,PS4,16,2009
856,Collector,Digital,USA,RPG O,PS4,17,1792
857,Collector,Digital,USA,RPG O,PS4,18,1480
858,Collector,Digital,USA,RPG O,PS4,19,1076
859,Collector,Digital,USA,RPG O,XBOX ONE,0,1461
860,Collector,Digital,USA,RPG O,XBOX ONE,1,1461
861,Collector,Digital,USA,RPG O,XBOX ONE,2,1420
862,Collector,Digital,USA,RPG O,XBOX ONE,3,1421
863,Collector,Digital,USA,RPG O,XBOX ONE,4,1421
864,Collector,Digital,USA,RPG O,XBOX ONE,5,1415
865,Collector,Digital,USA,RPG O,XBOX ONE,6,1416
866,Collector,Digital,USA,RPG O,XBOX ONE,7,1403
867,Collector,Digital,USA,RPG O,XBOX ONE,8,1405
868,Collector,Digital,USA,RPG O,XBOX ONE,9,1408
869,Collector,Digital,USA,RPG O,XBOX ONE,10,1410
870,Collector,Digital,USA,RPG O,XBOX ONE,11,1409
871,Collector,Digital,USA,RPG O,XBOX ONE,12,1359
872,Collector,Digital,USA,RPG O,XBOX ONE,13,1361
873,Collector,Digital,USA,RPG O,XBOX ONE,14,1360
874,Collector,Digital,USA,RPG O,XBOX ONE,15,1361
875,Collector,Digital,USA,RPG O,XBOX ONE,16,69
876,Collector,Digital,USA,RPG O,XBOX ONE,17,69
877,Collector,Digital,USA,RPG O,XBOX ONE,18,69
878,Collector,Digital,USA,RPG O,XBOX ONE,19,52
879,Collector,Digital,USA,Samurai,PC,1,70
880,Collector,Digital,USA,Samurai,PC,2,70
881,Collector,Digital,USA,Samurai,PC,3,70
882,Collector,Digital,USA,Samurai,PC,4,70
883,Collector,Digital,USA,Samurai,PC,5,70
884,Collector,Digital,USA,Samurai,PC,6,70
885,Collector,Digital,USA,Samurai,PC,7,70
886,Collector,Digital,USA,Samurai,PC,8,70
887,Collector,Digital,USA,Samurai,PC,9,70
888,Collector,Digital,USA,Samurai,PC,10,70
889,Collector,Digital,USA,Samurai,PC,11,70
890,Collector,Digital,USA,Samurai,PC,12,70
891,Collector,Digital,USA,Samurai,PC,13,70
892,Collector,Digital,USA,Samurai,PC,14,70
893,Collector,Digital,USA,Samurai,PC,15,70
894,Collector,Digital,USA,Samurai,PC,16,70
895,Collector,Digital,USA,Samurai,PC,17,70
896,Collector,Digital,USA,Samurai,PC,18,70
897,Collector,Digital,USA,Samurai,PC,19,70
898,Collector,Digital,USA,Samurai,PC,21,70
899,Collector,Digital,USA,Samurai,PC,22,70
900,Collector,Digital,USA,Samurai,PC,23,70
901,Collector,Digital,USA,Samurai,PC,24,70
902,Collector,Digital,USA,Samurai,PC,25,33
903,Collector,Digital,USA,Samurai,PS4,1,200
904,Collector,Digital,USA,Samurai,PS4,2,200
905,Collector,Digital,USA,Samurai,PS4,3,200
906,Collector,Digital,USA,Samurai,PS4,4,200
907,Collector,Digital,USA,Samurai,PS4,5,200
908,Collector,Digital,USA,Samurai,PS4,6,200
909,Collector,Digital,USA,Samurai,PS4,7,200
910,Collector,Digital,USA,Samurai,PS4,8,200
911,Collector,Digital,USA,Samurai,PS4,9,200
912,Collector,Digital,USA,Samurai,PS4,10,200
913,Collector,Digital,USA,Samurai,PS4,11,200
914,Collector,Digital,USA,Samurai,PS4,12,200
915,Collector,Digital,USA,Samurai,PS4,13,200
916,Collector,Digital,USA,Samurai,PS4,14,200
917,Collector,Digital,USA,Samurai,PS4,15,200
918,Collector,Digital,USA,Samurai,PS4,16,200
919,Collector,Digital,USA,Samurai,PS4,17,200
920,Collector,Digital,USA,Samurai,PS4,18,200
921,Collector,Digital,USA,Samurai,PS4,19,200
922,Collector,Digital,USA,Samurai,PS4,21,200
923,Collector,Digital,USA,Samurai,PS4,22,200
924,Collector,Digital,USA,Samurai,PS4,23,200
925,Collector,Digital,USA,Samurai,PS4,24,200
926,Collector,Digital,USA,Samurai,PS4,25,98
927,Collector,Digital,USA,Samurai,XBOX ONE,1,132
928,Collector,Digital,USA,Samurai,XBOX ONE,2,132
929,Collector,Digital,USA,Samurai,XBOX ONE,3,132
930,Collector,Digital,USA,Samurai,XBOX ONE,4,132
931,Collector,Digital,USA,Samurai,XBOX ONE,5,132
932,Collector,Digital,USA,Samurai,XBOX ONE,6,132
933,Collector,Digital,USA,Samurai,XBOX ONE,7,132
934,Collector,Digital,USA,Samurai,XBOX ONE,8,132
935,Collector,Digital,USA,Samurai,XBOX ONE,9,132
936,Collector,Digital,USA,Samurai,XBOX ONE,10,132
937,Collector,Digital,USA,Samurai,XBOX ONE,11,132
938,Collector,Digital,USA,Samurai,XBOX ONE,12,132
939,Collector,Digital,USA,Samurai,XBOX ONE,13,132
940,Collector,Digital,USA,Samurai,XBOX ONE,14,132
941,Collector,Digital,USA,Samurai,XBOX ONE,15,132
942,Collector,Digital,USA,Samurai,XBOX ONE,16,132
943,Collector,Digital,USA,Samurai,XBOX ONE,17,132
944,Collector,Digital,USA,Samurai,XBOX ONE,18,132
945,Collector,Digital,USA,Samurai,XBOX ONE,19,132
946,Collector,Digital,USA,Samurai,XBOX ONE,21,132
947,Collector,Digital,USA,Samurai,XBOX ONE,22,132
948,Collector,Digital,USA,Samurai,XBOX ONE,23,132
949,Collector,Digital,USA,Samurai,XBOX ONE,24,132
950,Collector,Digital,USA,Samurai,XBOX ONE,25,63
951,Collector,Digital,USA,Shooter 5,PS4,0,557
952,Collector,Digital,USA,Shooter 5,PS4,1,552
953,Collector,Digital,USA,Shooter 5,PS4,2,553
954,Collector,Digital,USA,Shooter 5,PS4,3,750
955,Collector,Digital,USA,Shooter 5,PS4,4,644
956,Collector,Digital,USA,Shooter 5,PS4,5,552
957,Collector,Digital,USA,Shooter 5,PS4,6,484
958,Collector,Digital,USA,Shooter 5,PS4,7,424
959,Collector,Digital,USA,Shooter 5,PS4,8,355
960,Collector,Digital,USA,Shooter 5,PS4,9,300
961,Collector,Digital,USA,Shooter 5,PS4,10,292
962,Collector,Digital,USA,Shooter 5,PS4,11,278
963,Collector,Digital,USA,Shooter 5,PS4,12,265
964,Collector,Digital,USA,Shooter 5,PS4,13,259
965,Collector,Digital,USA,Shooter 5,PS4,14,253
966,Collector,Digital,USA,Shooter 5,PS4,15,248
967,Collector,Digital,USA,Shooter 5,PS4,16,248
968,Collector,Digital,USA,Shooter 5,PS4,17,241
969,Collector,Digital,USA,Shooter 5,PS4,18,239
970,Collector,Digital,USA,Shooter 5,PS4,19,233
971,Collector,Digital,USA,Shooter 5,PS4,20,226
972,Collector,Digital,USA,Shooter 5,PS4,21,224
973,Collector,Digital,USA,Shooter 5,PS4,22,217
974,Collector,Digital,USA,Shooter 5,PS4,23,211
975,Collector,Digital,USA,Shooter 5,PS4,24,208
976,Collector,Digital,USA,Shooter 5,PS4,25,206
977,Collector,Digital,USA,Shooter 5,PS4,26,200
978,Collector,Digital,USA,Shooter 5,PS4,27,198
979,Collector,Digital,USA,Shooter 5,PS4,28,191
980,Collector,Digital,USA,Shooter 5,PS4,29,190
981,Collector,Digital,USA,Shooter 5,PS4,30,186
982,Collector,Digital,USA,Shooter 5,PS4,31,183
983,Collector,Digital,USA,Shooter 5,PS4,32,171
984,Collector,Digital,USA,Shooter 5,PS4,33,165
985,Collector,Digital,USA,Shooter 5,PS4,34,161
986,Collector,Digital,USA,Shooter 5,PS4,35,157
987,Collector,Digital,USA,Shooter 5,PS4,36,149
988,Collector,Digital,USA,Shooter 5,PS4,37,144
989,Collector,Digital,USA,Shooter 5,PS4,38,138
990,Collector,Digital,USA,Shooter 5,PS4,39,134
991,Collector,Digital,USA,Shooter 5,PS4,40,125
992,Collector,Digital,USA,Shooter 5,PS4,41,96
